Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0044282,small molecule catabolic process,,-3.6,2.2,4.1,20638,317,709,24,3.4,0.68,11363|11370|11532|13177|13885|15452|16828|18242|18950|19703|21991|56174|58810|58875|66253|67041|93747|97212|101502|110391|110842|231086|232449|245847,Acadl|Acadvl|Adh5|Eci1|Esd|Hprt|Ldha|Oat|Pnp|Renbp|Tpi1|Nagk|Akr1a1|Hibadh|Aig1|Oxct1|Echs1|Hadha|Hsd3b7|Qdpr|Etfa|Hadhb|Dera|Amdhd2,-1.9,MyList
GO Biological Processes,19,GO:0007599,hemostasis,,-3.6,2.7,4.3,20638,171,709,16,2.3,0.56,11747|11774|12491|12527|14058|14068|14127|14674|14683|14728|15170|18024|21672|26570|74012|268373,Anxa5|Ap3b1|Cd36|Cd9|F10|F7|Fcer1g|Gna13|Gnas|Lilrb4a|Ptpn6|Nfe2l2|Prdx2|Slc7a11|Rap2b|Ppia,-1.9,MyList
GO Biological Processes,19,GO:0050792,regulation of viral process,,-3.6,2.7,4.3,20638,171,709,16,2.3,0.56,12215|16149|16852|17069|18453|18643|19349|23962|30960|54198|68953|69550|74735|80287|268373|100038882,Bsg|Cd74|Lgals1|Ly6e|P4hb|Pfn1|Rab7|Oasl2|Vapa|Snx3|Chmp2a|Bst2|Trim14|Apobec3|Ppia|Isg15,-1.9,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,,-3.5,1.8,3.9,20638,672,709,41,5.8,0.88,11491|11747|12028|12176|12261|12362|12491|12540|12567|13032|13033|13036|13627|13665|14102|14283|14824|14827|16153|16952|19016|20201|20656|21939|22187|26941|27007|27050|27061|54673|56428|58203|64138|64294|64383|66494|67013|80885|107392|223696|276770,Adam17|Anxa5|Bax|Bnip3|C1qbp|Casp1|Cd36|Cdc42|Cdk4|Ctsc|Ctsd|Ctsh|Eef1a1|Eif2s1|Fas|Fosl1|Grn|Pdia3|Il10|Anxa1|Pparg|S100a8|Sod2|Cd40|Ubb|Slc9a3r1|Klrk1|Rps3|Bcap31|Sh3glb1|Mtch2|Zbp1|Ctsz|Itm2c|Sirt2|Prelid1|Oma1|Hcar2|Brms1|Tomm22|Eif5a,-1.9,MyList
GO Biological Processes,19,GO:0006575,cellular modified amino acid metabolic process,,-3.5,2.7,4.2,20638,172,709,16,2.3,0.56,11363|11898|13030|13361|13370|14590|14630|14862|18024|20656|26570|54381|54486|192654|193742|100039707,Acadl|Ass1|Ctsb|Dhfr|Dio1|Ggh|Gclm|Gstm1|Nfe2l2|Sod2|Slc7a11|Cpq|Hpgds|Pla2g15|Abhd16a|Mthfsl,-1.9,MyList
GO Biological Processes,19,GO:0050817,coagulation,,-3.5,2.7,4.2,20638,172,709,16,2.3,0.56,11747|11774|12491|12527|14058|14068|14127|14674|14683|14728|15170|18024|21672|26570|74012|268373,Anxa5|Ap3b1|Cd36|Cd9|F10|F7|Fcer1g|Gna13|Gnas|Lilrb4a|Ptpn6|Nfe2l2|Prdx2|Slc7a11|Rap2b|Ppia,-1.9,MyList
Reactome Gene Sets,6,R-MMU-445989,TAK1 activates NFkB by phosphorylation and activation of IKKs complex,,-3.5,6.2,5.2,20638,28,709,6,0.85,0.34,18036|22187|22190|66589|93765|108960,Nfkbib|Ubb|Ubc|Ube2v1|Ube2n|Irak2,-1.9,MyList
Reactome Gene Sets,6,R-MMU-5675482,Regulation of necroptotic cell death,,-3.5,6.2,5.2,20638,28,709,6,0.85,0.34,14102|22187|22190|53378|56424|74568,Fas|Ubb|Ubc|Sdcbp|Stub1|Mlkl,-1.9,MyList
Reactome Gene Sets,6,R-MMU-5213460,RIPK1-mediated regulated necrosis,,-3.5,6.2,5.2,20638,28,709,6,0.85,0.34,14102|22187|22190|53378|56424|74568,Fas|Ubb|Ubc|Sdcbp|Stub1|Mlkl,-1.9,MyList
Reactome Gene Sets,6,R-MMU-72695,"Formation of the ternary complex, and subsequently, the 43S complex",,-3.5,4.6,4.8,20638,51,709,8,1.1,0.4,13665|16785|16898|27050|54709|68135|73830|98221,Eif2s1|Rpsa|Rps2|Rps3|Eif3i|Eif3h|Eif3k|Eif3m,-1.9,MyList
WikiPathways,27,WP157,Glycolysis and Gluconeogenesis,,-3.5,4.6,4.8,20638,51,709,8,1.1,0.4,11674|14433|16828|18648|18655|18746|21991|55951,Aldoa|Gapdh|Ldha|Pgam1|Pgk1|Pkm|Tpi1|Mpc1,-1.9,MyList
GO Biological Processes,19,GO:0050777,negative regulation of immune response,,-3.5,2.8,4.3,20638,156,709,15,2.1,0.54,11692|14728|14824|15170|16153|16197|16854|16952|17381|19016|20723|21354|26440|64685|74748,Gfer|Lilrb4a|Grn|Ptpn6|Il10|Il7r|Lgals3|Anxa1|Mmp12|Pparg|Serpinb9|Tap1|Psma1|Nmi|Slamf8,-1.9,MyList
GO Biological Processes,19,GO:0042255,ribosome assembly,,-3.5,4.1,4.7,20638,64,709,9,1.3,0.42,11837|12261|16418|16785|16898|19988|27367|74778|110954,Rplp0|C1qbp|Eif6|Rpsa|Rps2|Rpl6|Rpl3|Rrp7a|Rpl10,-1.9,MyList
GO Biological Processes,19,GO:0046651,lymphocyte proliferation,,-3.5,2.2,4,20638,321,709,24,3.4,0.68,11629|12028|12524|14728|15170|15452|16149|16153|16168|16197|16411|16854|16952|18173|18950|19171|21672|21939|21950|23918|27050|50498|93695|434215,Aif1|Bax|Cd86|Lilrb4a|Ptpn6|Hprt|Cd74|Il10|Il15|Il7r|Itgax|Lgals3|Anxa1|Slc11a1|Pnp|Psmb10|Prdx2|Cd40|Tnfsf9|Impdh2|Rps3|Ebi3|Gpnmb|Lrrc32,-1.9,MyList
KEGG Pathway,24,ko05132,Salmonella infection,,-3.5,3.7,4.6,20638,78,709,10,1.4,0.44,11461|11867|12362|12540|18643|19349|56378|67771|68089|226421,Actb|Arpc1b|Casp1|Cdc42|Pfn1|Rab7|Arpc3|Arpc5|Arpc4|Rab7b,-1.9,MyList
GO Biological Processes,19,GO:1903201,regulation of oxidative stress-induced cell death,,-3.5,3.7,4.6,20638,78,709,10,1.4,0.44,11692|16153|18024|18453|19156|20656|22166|26570|93692|268373,Gfer|Il10|Nfe2l2|P4hb|Psap|Sod2|Txn1|Slc7a11|Glrx|Ppia,-1.9,MyList
GO Biological Processes,19,GO:1905897,regulation of response to endoplasmic reticulum stress,,-3.5,3.7,4.6,20638,78,709,10,1.4,0.44,12028|12913|22259|26754|27061|56334|66168|67397|71853|110213,Bax|Creb3|Nr1h3|Cops5|Bcap31|Tmed2|Grina|Erp29|Pdia6|Tmbim6,-1.9,MyList
GO Biological Processes,19,GO:0052547,regulation of peptidase activity,,-3.5,2,3.9,20638,423,709,29,4.1,0.74,12028|12047|12362|13014|13033|13036|14102|14433|14824|16912|16913|19016|19167|19186|19188|19703|20201|20708|20715|20723|23980|27050|27061|54208|56428|66494|68581|75736|238393,Bax|Bcl2a1d|Casp1|Cstb|Ctsd|Ctsh|Fas|Gapdh|Grn|Psmb9|Psmb8|Pparg|Psma3|Psme1|Psme2|Renbp|S100a8|Serpinb6b|Serpina3g|Serpinb9|Pebp1|Rps3|Bcap31|Arl6ip1|Mtch2|Prelid1|Tmed10|Bcl2l12|Serpina3f,-1.8,MyList
GO Biological Processes,19,GO:0009611,response to wounding,,-3.4,1.9,3.8,20638,507,709,33,4.7,0.79,11482|11491|11747|11774|12028|12491|12527|13361|14058|14068|14127|14674|14683|14728|14824|15170|16153|16952|17381|17938|17993|18024|18173|18438|20656|21672|22003|26570|30931|56426|74012|80748|268373,Acvrl1|Adam17|Anxa5|Ap3b1|Bax|Cd36|Cd9|Dhfr|F10|F7|Fcer1g|Gna13|Gnas|Lilrb4a|Grn|Ptpn6|Il10|Anxa1|Mmp12|Naca|Ndufs4|Nfe2l2|Slc11a1|P2rx4|Sod2|Prdx2|Tpm1|Slc7a11|Tor1a|Pdcd10|Rap2b|BC004004|Ppia,-1.8,MyList
Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-3.4,1.9,3.8,20638,507,709,33,4.7,0.79,11674|11747|12215|12313|12314|12343|12491|12512|12527|12540|14058|14068|14127|14674|14683|14701|15078|15081|15170|16149|16411|17133|17254|19156|19241|21346|21767|26570|109552|223601|227290|227613|268373,Aldoa|Anxa5|Bsg|Calm1|Calm2|Capza2|Cd36|Cd63|Cd9|Cdc42|F10|F7|Fcer1g|Gna13|Gnas|Gng12|H3f3a|H3f3b|Ptpn6|Cd74|Itgax|Maff|Slc3a2|Psap|Tmsb4x|Tagln2|Tex264|Slc7a11|Sri|Cyrib|Aamp|Tubb4b|Ppia,-1.8,MyList
KEGG Pathway,24,M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-3.4,7.7,5.5,20638,19,709,5,0.71,0.31,11674|14433|18648|18655|21991,Aldoa|Gapdh|Pgam1|Pgk1|Tpi1,-1.8,MyList
KEGG Pathway,24,mmu_M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-3.4,7.7,5.5,20638,19,709,5,0.71,0.31,11674|14433|18648|18655|21991,Aldoa|Gapdh|Pgam1|Pgk1|Tpi1,-1.8,MyList
WikiPathways,27,WP87,Nucleotide Metabolism,,-3.4,7.7,5.5,20638,19,709,5,0.71,0.31,11564|13361|15452|18103|18245,Adsl|Dhfr|Hprt|Nme2|Oaz1,-1.8,MyList
GO Biological Processes,19,GO:0045837,negative regulation of membrane potential,,-3.4,7.7,5.5,20638,19,709,5,0.71,0.31,12028|12176|16181|56428|66494,Bax|Bnip3|Il1rn|Mtch2|Prelid1,-1.8,MyList
GO Biological Processes,19,GO:0032675,regulation of interleukin-6 production,,-3.4,2.8,4.2,20638,158,709,15,2.1,0.54,11541|11629|12215|12491|13057|14127|15170|16149|16153|16956|21950|54445|83433|226421|327957,Adora2b|Aif1|Bsg|Cd36|Cyba|Fcer1g|Ptpn6|Cd74|Il10|Lpl|Tnfsf9|Unc93b1|Trem2|Rab7b|Scimp,-1.8,MyList
GO Biological Processes,19,GO:0032943,mononuclear cell proliferation,,-3.4,2.2,4,20638,324,709,24,3.4,0.68,11629|12028|12524|14728|15170|15452|16149|16153|16168|16197|16411|16854|16952|18173|18950|19171|21672|21939|21950|23918|27050|50498|93695|434215,Aif1|Bax|Cd86|Lilrb4a|Ptpn6|Hprt|Cd74|Il10|Il15|Il7r|Itgax|Lgals3|Anxa1|Slc11a1|Pnp|Psmb10|Prdx2|Cd40|Tnfsf9|Impdh2|Rps3|Ebi3|Gpnmb|Lrrc32,-1.8,MyList
GO Biological Processes,19,GO:0032271,regulation of protein polymerization,,-3.4,2.4,4.1,20638,229,709,19,2.7,0.61,11840|11867|12332|12343|12631|13589|16765|18643|19241|22003|22323|22334|22351|27050|56378|67771|68089|74117|223601,Arf1|Arpc1b|Capg|Capza2|Cfl1|Mapre1|Stmn1|Pfn1|Tmsb4x|Tpm1|Vasp|Vdac2|Vill|Rps3|Arpc3|Arpc5|Arpc4|Actr3|Cyrib,-1.8,MyList
GO Biological Processes,19,GO:0070203,regulation of establishment of protein localization to telomere,,-3.4,11,6,20638,11,709,4,0.56,0.28,12464|12465|12468|12469,Cct4|Cct5|Cct7|Cct8,-1.8,MyList
GO Biological Processes,19,GO:0046598,positive regulation of viral entry into host cell,,-3.4,11,6,20638,11,709,4,0.56,0.28,12215|16149|16852|18453,Bsg|Cd74|Lgals1|P4hb,-1.8,MyList
GO Biological Processes,19,GO:0075294,positive regulation by symbiont of entry into host,,-3.4,11,6,20638,11,709,4,0.56,0.28,12215|16149|16852|18453,Bsg|Cd74|Lgals1|P4hb,-1.8,MyList
GO Biological Processes,19,GO:0043535,regulation of blood vessel endothelial cell migration,,-3.4,3.4,4.4,20638,94,709,11,1.6,0.46,11482|11491|11946|11947|13001|16952|18024|18438|19016|21939|56426,Acvrl1|Adam17|Atp5a1|Atp5b|Csnk2b|Anxa1|Nfe2l2|P2rx4|Pparg|Cd40|Pdcd10,-1.8,MyList
GO Biological Processes,19,GO:0001562,response to protozoan,,-3.4,5.1,4.9,20638,40,709,7,0.99,0.37,14468|14469|15900|16153|18173|21939|55932,Gbp2b|Gbp2|Irf8|Il10|Slc11a1|Cd40|Gbp3,-1.8,MyList
GO Biological Processes,19,GO:1901031,regulation of response to reactive oxygen species,,-3.4,5.1,4.9,20638,40,709,7,0.99,0.37,12491|13361|16153|18024|19156|22166|93692,Cd36|Dhfr|Il10|Nfe2l2|Psap|Txn1|Glrx,-1.8,MyList
GO Biological Processes,19,GO:0060326,cell chemotaxis,,-3.4,2.2,4,20638,305,709,23,3.2,0.67,11491|11629|12215|12261|12267|12913|13202|14068|14127|14131|16149|16854|16952|18438|19035|20201|20750|54199|66102|74748|101502|110168|268373,Adam17|Aif1|Bsg|C1qbp|C3ar1|Creb3|Ddt|F7|Fcer1g|Fcgr3|Cd74|Lgals3|Anxa1|P2rx4|Ppib|S100a8|Spp1|Ccrl2|Cxcl16|Slamf8|Hsd3b7|Gpr18|Ppia,-1.8,MyList
GO Biological Processes,19,GO:2000121,regulation of removal of superoxide radicals,,-3.4,17,6.9,20638,5,709,3,0.42,0.24,12491|13361|18024,Cd36|Dhfr|Nfe2l2,-1.8,MyList
Reactome Gene Sets,6,R-MMU-77348,Beta oxidation of octanoyl-CoA to hexanoyl-CoA,,-3.4,17,6.9,20638,5,709,3,0.42,0.24,93747|97212|231086,Echs1|Hadha|Hadhb,-1.8,MyList
Reactome Gene Sets,6,R-MMU-77350,Beta oxidation of hexanoyl-CoA to butanoyl-CoA,,-3.4,17,6.9,20638,5,709,3,0.42,0.24,93747|97212|231086,Echs1|Hadha|Hadhb,-1.8,MyList
GO Biological Processes,19,GO:1904951,positive regulation of establishment of protein localization,,-3.4,2.1,3.9,20638,325,709,24,3.4,0.68,11840|12215|12464|12465|12468|12469|12540|18245|19384|22320|22627|27061|54673|56426|66397|67041|68051|68581|74117|80885|83433|93692|109552|268373,Arf1|Bsg|Cct4|Cct5|Cct7|Cct8|Cdc42|Oaz1|Ran|Vamp8|Ywhae|Bcap31|Sh3glb1|Pdcd10|Sar1b|Oxct1|Nutf2|Tmed10|Actr3|Hcar2|Trem2|Glrx|Sri|Ppia,-1.8,MyList
Reactome Gene Sets,6,R-MMU-199977,ER to Golgi Anterograde Transport,,-3.4,2.9,4.2,20638,142,709,14,2,0.52,11840|11844|12343|13032|53598|56334|56444|59042|64138|66397|68581|108124|110379|227613,Arf1|Arf5|Capza2|Ctsc|Dctn3|Tmed2|Actr10|Cope|Ctsz|Sar1b|Tmed10|Napa|Sec13|Tubb4b,-1.8,MyList
GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,,-3.4,2.6,4.1,20638,194,709,17,2.4,0.57,11774|12522|14102|15170|16149|16153|16168|16186|16197|16952|17387|18950|21672|21950|66494|67588|74748,Ap3b1|Cd83|Fas|Ptpn6|Cd74|Il10|Il15|Il2rg|Il7r|Anxa1|Mmp14|Pnp|Prdx2|Tnfsf9|Prelid1|Rnf41|Slamf8,-1.8,MyList
GO Biological Processes,19,GO:0046916,cellular transition metal ion homeostasis,,-3.4,3.2,4.3,20638,110,709,12,1.7,0.48,11774|11840|11972|14319|14325|18173|20530|30926|54411|66290|66383|195040,Ap3b1|Arf1|Atp6v0d1|Fth1|Ftl1|Slc11a1|Slc31a2|Glrx3|Atp6ap1|Atp6v1g1|Iscu|Tmem199,-1.8,MyList
GO Biological Processes,19,GO:0048524,positive regulation of viral process,,-3.4,4,4.6,20638,66,709,9,1.3,0.42,12215|16149|16852|18453|18643|19349|30960|68953|268373,Bsg|Cd74|Lgals1|P4hb|Pfn1|Rab7|Vapa|Chmp2a|Ppia,-1.8,MyList
GO Biological Processes,19,GO:0006801,superoxide metabolic process,,-3.4,4,4.6,20638,66,709,9,1.3,0.42,12460|12491|13057|13361|17972|18024|18477|20656|21672,Ccs|Cd36|Cyba|Dhfr|Ncf4|Nfe2l2|Prdx1|Sod2|Prdx2,-1.8,MyList
KEGG Pathway,24,ko00010,Glycolysis / Gluconeogenesis,,-3.4,4,4.6,20638,66,709,9,1.3,0.42,11532|11674|14433|16828|18648|18655|18746|21991|58810,Adh5|Aldoa|Gapdh|Ldha|Pgam1|Pgk1|Pkm|Tpi1|Akr1a1,-1.8,MyList
GO Biological Processes,19,GO:0071453,cellular response to oxygen levels,,-3.4,2.8,4.2,20638,143,709,14,2,0.52,11972|12176|14004|14102|17993|18024|18453|18655|54411|56424|64383|66290|110213|195040,Atp6v0d1|Bnip3|Chchd2|Fas|Ndufs4|Nfe2l2|P4hb|Pgk1|Atp6ap1|Stub1|Sirt2|Atp6v1g1|Tmbim6|Tmem199,-1.8,MyList
GO Biological Processes,19,GO:0035966,response to topologically incorrect protein,,-3.4,2.8,4.2,20638,143,709,14,2,0.52,11993|12028|12443|12913|15481|18024|26754|30931|50762|56334|56424|64136|71853|110213,Aup1|Bax|Ccnd1|Creb3|Hspa8|Nfe2l2|Cops5|Tor1a|Fbxo6|Tmed2|Stub1|Sdf2l1|Pdia6|Tmbim6,-1.8,MyList
KEGG Pathway,24,mmu04216,Ferroptosis,,-3.4,4.4,4.7,20638,53,709,8,1.1,0.4,14319|14325|14630|17254|22334|22335|23983|26570,Fth1|Ftl1|Gclm|Slc3a2|Vdac2|Vdac3|Pcbp1|Slc7a11,-1.8,MyList
GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,,-3.4,1.8,3.8,20638,597,709,37,5.2,0.84,11541|11773|11840|12491|12512|12540|13057|14127|14129|14131|15162|15387|15481|16168|16186|16783|16854|16952|18173|19016|19342|19349|22259|22320|30931|53378|54198|54411|54673|56382|64383|66397|67841|67903|68953|83433|93692,Adora2b|Ap2m1|Arf1|Cd36|Cd63|Cdc42|Cyba|Fcer1g|Fcgr1|Fcgr3|Hck|Hnrnpk|Hspa8|Il15|Il2rg|Lamp1|Lgals3|Anxa1|Slc11a1|Pparg|Rab4b|Rab7|Nr1h3|Vamp8|Tor1a|Sdcbp|Snx3|Atp6ap1|Sh3glb1|Rab9|Sirt2|Sar1b|Atg3|Gipc1|Chmp2a|Trem2|Glrx,-1.8,MyList
KEGG Pathway,24,mmu05132,Salmonella infection,,-3.3,3.6,4.4,20638,81,709,10,1.4,0.44,11461|11867|12362|12540|18643|19349|56378|67771|68089|226421,Actb|Arpc1b|Casp1|Cdc42|Pfn1|Rab7|Arpc3|Arpc5|Arpc4|Rab7b,-1.8,MyList
GO Biological Processes,19,GO:0051881,regulation of mitochondrial membrane potential,,-3.3,3.6,4.4,20638,81,709,10,1.4,0.44,12028|12176|12362|14630|17993|20656|22187|56428|66494|70556,Bax|Bnip3|Casp1|Gclm|Ndufs4|Sod2|Ubb|Mtch2|Prelid1|Slc25a33,-1.8,MyList
GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,,-3.3,1.9,3.8,20638,471,709,31,4.4,0.77,11491|11774|12028|12047|12522|14102|14127|15170|15900|16149|16153|16168|16186|16188|16197|16431|16852|16952|17387|18950|19016|19156|19698|21672|21950|65963|66494|67588|74748|83433|110168,Adam17|Ap3b1|Bax|Bcl2a1d|Cd83|Fas|Fcer1g|Ptpn6|Irf8|Cd74|Il10|Il15|Il2rg|Il3ra|Il7r|Itm2a|Lgals1|Anxa1|Mmp14|Pnp|Pparg|Psap|Relb|Prdx2|Tnfsf9|Tmem176b|Prelid1|Rnf41|Slamf8|Trem2|Gpr18,-1.8,MyList
GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,,-3.3,3.3,4.3,20638,96,709,11,1.6,0.46,11692|12261|14824|17381|19016|20723|21354|21672|64383|64685|74748,Gfer|C1qbp|Grn|Mmp12|Pparg|Serpinb9|Tap1|Prdx2|Sirt2|Nmi|Slamf8,-1.8,MyList
GO Biological Processes,19,GO:0070661,leukocyte proliferation,,-3.3,2.1,3.9,20638,349,709,25,3.5,0.69,11629|12028|12524|14728|15170|15452|16149|16153|16168|16197|16411|16854|16952|18173|18950|19171|21672|21939|21950|23918|27050|50498|83433|93695|434215,Aif1|Bax|Cd86|Lilrb4a|Ptpn6|Hprt|Cd74|Il10|Il15|Il7r|Itgax|Lgals3|Anxa1|Slc11a1|Pnp|Psmb10|Prdx2|Cd40|Tnfsf9|Impdh2|Rps3|Ebi3|Trem2|Gpnmb|Lrrc32,-1.7,MyList
GO Biological Processes,19,GO:0052548,regulation of endopeptidase activity,,-3.3,2.1,3.9,20638,349,709,25,3.5,0.69,12028|12047|12362|13033|14102|14433|16912|16913|19016|19167|19186|19188|19703|20201|20708|20715|20723|27050|27061|54208|56428|66494|68581|75736|238393,Bax|Bcl2a1d|Casp1|Ctsd|Fas|Gapdh|Psmb9|Psmb8|Pparg|Psma3|Psme1|Psme2|Renbp|S100a8|Serpinb6b|Serpina3g|Serpinb9|Rps3|Bcap31|Arl6ip1|Mtch2|Prelid1|Tmed10|Bcl2l12|Serpina3f,-1.7,MyList
GO Biological Processes,19,GO:0052126,movement in host environment,,-3.3,3.1,4.2,20638,112,709,12,1.7,0.48,12215|13030|16149|16852|17069|18453|19349|22320|30960|54198|68953|74735,Bsg|Ctsb|Cd74|Lgals1|Ly6e|P4hb|Rab7|Vamp8|Vapa|Snx3|Chmp2a|Trim14,-1.7,MyList
Reactome Gene Sets,6,R-MMU-5656169,Termination of translesion DNA synthesis,,-3.3,5.8,5,20638,30,709,6,0.85,0.34,19718|22187|22190|56791|72151|100038882,Rfc2|Ubb|Ubc|Ube2l6|Rfc5|Isg15,-1.7,MyList
GO Biological Processes,19,GO:2001234,negative regulation of apoptotic signaling pathway,,-3.3,2.4,4,20638,234,709,19,2.7,0.61,11740|12028|12913|14630|16149|16854|18024|20656|21672|22334|53380|54673|66092|66168|66494|68349|75736|110213|268373,Slc25a5|Bax|Creb3|Gclm|Cd74|Lgals3|Nfe2l2|Sod2|Prdx2|Vdac2|Psmd10|Sh3glb1|Ghitm|Grina|Prelid1|Ndufs3|Bcl2l12|Tmbim6|Ppia,-1.7,MyList
GO Biological Processes,19,GO:0042098,T cell proliferation,,-3.3,2.4,4,20638,216,709,18,2.5,0.59,11629|12028|12524|14728|15170|16168|16411|16854|16952|18173|18950|19171|21672|21950|27050|50498|93695|434215,Aif1|Bax|Cd86|Lilrb4a|Ptpn6|Il15|Itgax|Lgals3|Anxa1|Slc11a1|Pnp|Psmb10|Prdx2|Tnfsf9|Rps3|Ebi3|Gpnmb|Lrrc32,-1.7,MyList
GO Biological Processes,19,GO:0002224,toll-like receptor signaling pathway,,-3.3,3.1,4.2,20638,113,709,12,1.7,0.48,11774|12491|12524|13057|21939|22259|54445|64685|70110|108960|226421|327957,Ap3b1|Cd36|Cd86|Cyba|Cd40|Nr1h3|Unc93b1|Nmi|Ifi35|Irak2|Rab7b|Scimp,-1.7,MyList
GO Biological Processes,19,GO:0055067,monovalent inorganic cation homeostasis,,-3.3,2.7,4.1,20638,163,709,15,2.1,0.54,11947|11972|11984|12846|14683|14824|18173|19349|20750|29876|54411|70495|74748|195040|242341,Atp5b|Atp6v0d1|Atp6v0c|Comt|Gnas|Grn|Slc11a1|Rab7|Spp1|Clic4|Atp6ap1|Atp6ap2|Slamf8|Tmem199|Atp6v0d2,-1.7,MyList
GO Biological Processes,19,GO:0031647,regulation of protein stability,,-3.3,2.2,3.9,20638,293,709,22,3.1,0.65,12034|12464|12465|12468|12469|13036|13200|13481|14433|14824|15481|16149|16783|18643|19035|56351|56424|56426|56700|66868|66889|67903,Phb2|Cct4|Cct5|Cct7|Cct8|Ctsh|Ddost|Dpm2|Gapdh|Grn|Hspa8|Cd74|Lamp1|Pfn1|Ppib|Ptges3|Stub1|Pdcd10|Glmp|Mfsd1|Rnf128|Gipc1,-1.7,MyList
Reactome Gene Sets,6,R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,,-3.3,3.3,4.2,20638,98,709,11,1.6,0.46,11773|16197|17113|18002|22187|22190|22320|26754|26893|30931|232910,Ap2m1|Il7r|M6pr|Nedd8|Ubb|Ubc|Vamp8|Cops5|Cops6|Tor1a|Ap2s1,-1.7,MyList
GO Biological Processes,19,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,,-3.3,3.3,4.2,20638,98,709,11,1.6,0.46,12913|16149|18024|20656|22334|54673|66168|68349|75736|110213|268373,Creb3|Cd74|Nfe2l2|Sod2|Vdac2|Sh3glb1|Grina|Ndufs3|Bcl2l12|Tmbim6|Ppia,-1.7,MyList
Reactome Gene Sets,6,R-MMU-8866654,E3 ubiquitin ligases ubiquitinate target proteins,,-3.3,4.2,4.5,20638,55,709,8,1.1,0.4,22187|22190|22209|56550|66105|66317|68441|93765,Ubb|Ubc|Ube2a|Ube2d2a|Ube2d3|Wdr61|Rraga|Ube2n,-1.7,MyList
GO Biological Processes,19,GO:0007042,lysosomal lumen acidification,,-3.3,9.7,5.7,20638,12,709,4,0.56,0.28,11984|14824|70495|195040,Atp6v0c|Grn|Atp6ap2|Tmem199,-1.7,MyList
GO Biological Processes,19,GO:0070202,regulation of establishment of protein localization to chromosome,,-3.3,9.7,5.7,20638,12,709,4,0.56,0.28,12464|12465|12468|12469,Cct4|Cct5|Cct7|Cct8,-1.7,MyList
GO Biological Processes,19,GO:0002468,dendritic cell antigen processing and presentation,,-3.3,9.7,5.7,20638,12,709,4,0.56,0.28,12514|16149|18173|26888,Cd68|Cd74|Slc11a1|Clec4a2,-1.7,MyList
GO Biological Processes,19,GO:0045899,positive regulation of RNA polymerase II transcription preinitiation complex assembly,,-3.3,9.7,5.7,20638,12,709,4,0.56,0.28,19181|19182|19184|23996,Psmc2|Psmc3|Psmc5|Psmc4,-1.7,MyList
GO Biological Processes,19,GO:0006879,cellular iron ion homeostasis,,-3.2,3.8,4.4,20638,69,709,9,1.3,0.42,11972|14319|14325|18173|30926|54411|66290|66383|195040,Atp6v0d1|Fth1|Ftl1|Slc11a1|Glrx3|Atp6ap1|Atp6v1g1|Iscu|Tmem199,-1.7,MyList
GO Biological Processes,19,GO:0046209,nitric oxide metabolic process,,-3.2,3.5,4.3,20638,84,709,10,1.4,0.44,11605|11629|11898|12491|16153|18438|20656|20751|27007|217203,Gla|Aif1|Ass1|Cd36|Il10|P2rx4|Sod2|Spr|Klrk1|Tmem106a,-1.7,MyList
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation ,,-3.2,3,4.1,20638,115,709,12,1.7,0.48,11674|11747|12313|12314|12491|12512|12527|19156|19241|21346|21767|223601,Aldoa|Anxa5|Calm1|Calm2|Cd36|Cd63|Cd9|Psap|Tmsb4x|Tagln2|Tex264|Cyrib,-1.7,MyList
Reactome Gene Sets,6,R-MMU-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,,-3.2,6.9,5.1,20638,21,709,5,0.71,0.31,22187|22190|66589|93765|108960,Ubb|Ubc|Ube2v1|Ube2n|Irak2,-1.6,MyList
GO Biological Processes,19,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,,-3.2,6.9,5.1,20638,21,709,5,0.71,0.31,13040|14127|16149|54445|83433,Ctss|Fcer1g|Cd74|Unc93b1|Trem2,-1.6,MyList
GO Biological Processes,19,GO:0043903,regulation of biological process involved in symbiotic interaction,,-3.2,2.5,3.9,20638,184,709,16,2.3,0.56,12215|16149|16852|17069|18453|18643|19349|23962|30960|54198|68953|69550|74735|80287|268373|100038882,Bsg|Cd74|Lgals1|Ly6e|P4hb|Pfn1|Rab7|Oasl2|Vapa|Snx3|Chmp2a|Bst2|Trim14|Apobec3|Ppia|Isg15,-1.6,MyList
