_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.1,GO:0007263,nitric oxide mediated signal transduction,M1,1,0
1,-5.7,GO:0048659,smooth muscle cell proliferation,M1,1,0
1,-5.2,GO:0071214,cellular response to abiotic stimulus,M1,1,0
1,-2.3,GO:0046849,bone remodeling,M1,1,0
1,-3.3,mmu05202,Transcriptional misregulation in cancer,M1,1,0
1,-2.8,GO:0090130,tissue migration,M1,1,0
1,-3.8,M00101,"Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",M1,1,0
1,-3.4,GO:0042149,cellular response to glucose starvation,M1,1,0
1,-2.9,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-2.9,WP151,IL-5 Signaling Pathway,M1,1,0
1,-3.3,GO:0060914,heart formation,M1,1,0
1,-2.5,GO:0061061,muscle structure development,M1,1,0
1,-2.9,GO:0090132,epithelium migration,M1,1,0
1,-3.9,GO:0010921,regulation of phosphatase activity,M1,1,0
1,-5.8,R-MMU-1592230,Mitochondrial biogenesis,M1,1,0
1,-3.2,GO:0120035,regulation of plasma membrane bounded cell projection organization,M1,1,0
1,-2.8,GO:2000279,negative regulation of DNA biosynthetic process,M1,1,0
1,-2.3,mmu05210,Colorectal cancer,M1,1,0
1,-3.3,R-MMU-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",M1,1,0
1,-2.4,GO:0042832,defense response to protozoan,M1,1,0
1,-6.7,GO:0043632,modification-dependent macromolecule catabolic process,M1,1,0
1,-2.7,R-MMU-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,M1,1,0
1,-4.8,GO:0097242,amyloid-beta clearance,M1,1,0
1,-2.1,GO:0010508,positive regulation of autophagy,M1,1,0
1,-2.3,GO:0045787,positive regulation of cell cycle,M1,1,0
1,-3.5,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2.2,GO:0030858,positive regulation of epithelial cell differentiation,M1,1,0
1,-2.1,GO:0031348,negative regulation of defense response,M1,1,0
1,-5.9,GO:0048661,positive regulation of smooth muscle cell proliferation,M1,1,0
1,-3.3,GO:0003306,Wnt signaling pathway involved in heart development,M1,1,0
1,-3.1,GO:0090287,regulation of cellular response to growth factor stimulus,M1,1,0
1,-4.3,GO:0071375,cellular response to peptide hormone stimulus,M1,1,0
1,-3,R-MMU-2262752,Cellular responses to stress,M1,1,0
1,-2.2,GO:0002691,regulation of cellular extravasation,M1,1,0
1,-2.6,GO:0045727,positive regulation of translation,M1,1,0
1,-3.3,GO:0070848,response to growth factor,M1,1,0
1,-2,GO:0060419,heart growth,M1,1,0
1,-2,GO:0006457,protein folding,M1,1,0
1,-3.5,GO:0198738,cell-cell signaling by wnt,M1,1,0
1,-5.2,GO:0042177,negative regulation of protein catabolic process,M1,1,0
1,-2.5,GO:0032981,mitochondrial respiratory chain complex I assembly,M1,1,0
1,-3,GO:0048608,reproductive structure development,M1,1,0
1,-2.9,GO:1904645,response to amyloid-beta,M1,1,0
1,-2.2,GO:0002183,cytoplasmic translational initiation,M1,1,0
1,-6.7,GO:0032922,circadian regulation of gene expression,M1,1,0
1,-29,R-MMU-72737,Cap-dependent Translation Initiation,M1,1,0
1,-3.1,WP544,Exercise-induced Circadian Regulation,M1,1,0
1,-3.1,R-MMU-212165,Epigenetic regulation of gene expression,M1,1,0
1,-4.3,GO:0048638,regulation of developmental growth,M1,1,0
1,-2.7,GO:0061311,cell surface receptor signaling pathway involved in heart development,M1,1,0
1,-2.7,mmu03013,RNA transport,M1,1,0
1,-3.4,GO:0070372,regulation of ERK1 and ERK2 cascade,M1,1,0
1,-2.3,GO:0003263,cardioblast proliferation,M1,1,0
1,-2.9,GO:0046364,monosaccharide biosynthetic process,M1,1,0
1,-4.3,GO:2001057,reactive nitrogen species metabolic process,M1,1,0
1,-3.1,GO:0030301,cholesterol transport,M1,1,0
1,-4.2,WP373,IL-3 Signaling Pathway,M1,1,0
1,-2.8,GO:0034391,regulation of smooth muscle cell apoptotic process,M1,1,0
1,-5.4,GO:0006413,translational initiation,M1,1,0
1,-2.8,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-4.3,GO:0006954,inflammatory response,M1,1,0
1,-3.4,GO:0000380,"alternative mRNA splicing, via spliceosome",M1,1,0
1,-3.6,GO:0071604,transforming growth factor beta production,M1,1,0
1,-3.1,GO:0061053,somite development,M1,1,0
1,-3.6,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-3.3,GO:0006325,chromatin organization,M1,1,0
1,-2.8,R-MMU-5213460,RIPK1-mediated regulated necrosis,M1,1,0
1,-3.7,WP723,Wnt Signaling Pathway and Pluripotency,M1,1,0
1,-3.5,GO:1905870,positive regulation of 3'-UTR-mediated mRNA stabilization,M1,1,0
1,-4.6,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-4.3,GO:0001667,ameboidal-type cell migration,M1,1,0
1,-2.4,GO:0043271,negative regulation of ion transport,M1,1,0
1,-2.6,GO:0006446,regulation of translational initiation,M1,1,0
1,-13,ko00190,Oxidative phosphorylation,M1,1,0
1,-2.9,GO:0017038,protein import,M1,1,0
1,-2.4,WP201,Ptf1a related regulatory pathway,M1,1,0
1,-2.4,GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,M1,1,0
1,-3.6,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-2.1,GO:0032102,negative regulation of response to external stimulus,M1,1,0
1,-2.4,GO:0090288,negative regulation of cellular response to growth factor stimulus,M1,1,0
1,-2.1,GO:0002694,regulation of leukocyte activation,M1,1,0
1,-2.9,GO:0032986,protein-DNA complex disassembly,M1,1,0
1,-3.6,GO:0071806,protein transmembrane transport,M1,1,0
1,-8,R-MMU-1428517,The citric acid (TCA) cycle and respiratory electron transport,M1,1,0
1,-3.3,GO:0045429,positive regulation of nitric oxide biosynthetic process,M1,1,0
1,-3.1,ko03040,Spliceosome,M1,1,0
1,-5.7,GO:0030155,regulation of cell adhesion,M1,1,0
1,-5.2,GO:0006119,oxidative phosphorylation,M1,1,0
1,-6.4,GO:0010942,positive regulation of cell death,M1,1,0
1,-2.7,R-MMU-8866652,Synthesis of active ubiquitin: roles of E1 and E2 enzymes,M1,1,0
1,-2.9,GO:0040017,positive regulation of locomotion,M1,1,0
1,-2.2,GO:0031214,biomineral tissue development,M1,1,0
1,-3.6,GO:0022900,electron transport chain,M1,1,0
1,-3.4,GO:0006605,protein targeting,M1,1,0
1,-3.2,GO:1905897,regulation of response to endoplasmic reticulum stress,M1,1,0
1,-2.4,R-MMU-912631,Regulation of signaling by CBL,M1,1,0
1,-2.5,GO:0042255,ribosome assembly,M1,1,0
1,-31,WP163,Cytoplasmic Ribosomal Proteins,M1,1,0
1,-2.2,GO:0060249,anatomical structure homeostasis,M1,1,0
1,-2.8,GO:0002042,cell migration involved in sprouting angiogenesis,M1,1,0
1,-2.5,mmu_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway",M1,1,0
1,-2.3,GO:0001782,B cell homeostasis,M1,1,0
1,-6.6,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M1,1,0
1,-4.7,GO:0043087,regulation of GTPase activity,M1,1,0
1,-3.3,GO:0061458,reproductive system development,M1,1,0
1,-2.8,R-MMU-9006335,Signaling by Erythropoietin,M1,1,0
1,-8.5,WP4346,Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways),M1,1,0
1,-7.3,GO:0006417,regulation of translation,M1,1,0
1,-2.6,GO:0055076,transition metal ion homeostasis,M1,1,0
1,-2.6,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-2.5,GO:0010718,positive regulation of epithelial to mesenchymal transition,M1,1,0
1,-2.5,GO:0031952,regulation of protein autophosphorylation,M1,1,0
1,-5,GO:0048732,gland development,M1,1,0
1,-3.1,mmu03040,Spliceosome,M1,1,0
1,-2.4,WP265,Delta-Notch Signaling Pathway,M1,1,0
1,-2.4,R-MMU-6783589,Interleukin-6 family signaling,M1,1,0
1,-2.6,GO:0043388,positive regulation of DNA binding,M1,1,0
1,-2.9,GO:0050821,protein stabilization,M1,1,0
1,-4.8,WP447,Adipogenesis genes,M1,1,0
1,-4.5,GO:0046209,nitric oxide metabolic process,M1,1,0
1,-2.7,GO:0000956,nuclear-transcribed mRNA catabolic process,M1,1,0
1,-3.4,GO:0097709,connective tissue replacement,M1,1,0
1,-2.4,GO:0061377,mammary gland lobule development,M1,1,0
1,-2.4,mmu04210,Apoptosis,M1,1,0
1,-4.7,GO:0071482,cellular response to light stimulus,M1,1,0
1,-6.4,WP1763,PluriNetWork: mechanisms associated with pluripotency,M1,1,0
1,-3.6,R-MMU-8953897,Cellular responses to external stimuli,M1,1,0
1,-2.7,GO:0014743,regulation of muscle hypertrophy,M1,1,0
1,-2.8,GO:0061687,detoxification of inorganic compound,M1,1,0
1,-2.7,ko04621,NOD-like receptor signaling pathway,M1,1,0
1,-4.6,GO:0002521,leukocyte differentiation,M1,1,0
1,-3,GO:0010720,positive regulation of cell development,M1,1,0
1,-3.6,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-4.2,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-3.1,GO:0015918,sterol transport,M1,1,0
1,-2.7,GO:0006839,mitochondrial transport,M1,1,0
1,-3,GO:0071902,positive regulation of protein serine/threonine kinase activity,M1,1,0
1,-3.7,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-3,GO:1903829,positive regulation of cellular protein localization,M1,1,0
1,-3.1,GO:0070555,response to interleukin-1,M1,1,0
1,-3,GO:2000677,regulation of transcription regulatory region DNA binding,M1,1,0
1,-2.4,GO:0090398,cellular senescence,M1,1,0
1,-2.4,GO:0032760,positive regulation of tumor necrosis factor production,M1,1,0
1,-2.5,GO:0090009,primitive streak formation,M1,1,0
1,-2.7,GO:1901213,regulation of transcription from RNA polymerase II promoter involved in heart development,M1,1,0
1,-3.9,GO:0042773,ATP synthesis coupled electron transport,M1,1,0
1,-3.1,GO:0009145,purine nucleoside triphosphate biosynthetic process,M1,1,0
1,-2.2,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-2.2,GO:0010884,positive regulation of lipid storage,M1,1,0
1,-2.8,GO:0060759,regulation of response to cytokine stimulus,M1,1,0
1,-2.6,GO:1902895,positive regulation of pri-miRNA transcription by RNA polymerase II,M1,1,0
1,-3.2,GO:0061564,axon development,M1,1,0
1,-3.9,GO:0032516,positive regulation of phosphoprotein phosphatase activity,M1,1,0
1,-2.3,GO:0006006,glucose metabolic process,M1,1,0
1,-3.4,ko05215,Prostate cancer,M1,1,0
1,-3.1,GO:0048858,cell projection morphogenesis,M1,1,0
1,-3.8,ko04260,Cardiac muscle contraction,M1,1,0
1,-2.1,GO:0042330,taxis,M1,1,0
1,-2.9,ko03060,Protein export,M1,1,0
1,-2.2,R-MMU-622312,Inflammasomes,M1,1,0
1,-2.4,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,M1,1,0
1,-3.7,CORUM:382,"Respiratory chain complex I, mitochondrial",M1,1,0
1,-3.5,GO:0000028,ribosomal small subunit assembly,M1,1,0
1,-5.1,GO:0034504,protein localization to nucleus,M1,1,0
1,-2,GO:0010761,fibroblast migration,M1,1,0
1,-6.5,GO:0051345,positive regulation of hydrolase activity,M1,1,0
1,-2.2,GO:0035886,vascular associated smooth muscle cell differentiation,M1,1,0
1,-14,WP295,Electron Transport Chain,M1,1,0
1,-3.8,mmu_M00101,"Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",M1,1,0
1,-4.8,GO:1990138,neuron projection extension,M1,1,0
1,-3.2,GO:1902600,proton transmembrane transport,M1,1,0
1,-2,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,M1,1,0
1,-3.9,GO:0001568,blood vessel development,M1,1,0
1,-3.1,GO:0032367,intracellular cholesterol transport,M1,1,0
1,-2.4,GO:1904589,regulation of protein import,M1,1,0
1,-2.6,GO:0032368,regulation of lipid transport,M1,1,0
1,-3.8,ko04510,Focal adhesion,M1,1,0
1,-4.6,R-MMU-72163,mRNA Splicing - Major Pathway,M1,1,0
1,-4.7,GO:0022618,ribonucleoprotein complex assembly,M1,1,0
1,-2.6,GO:0072655,establishment of protein localization to mitochondrion,M1,1,0
1,-6.1,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-3,GO:0070585,protein localization to mitochondrion,M1,1,0
1,-2.4,GO:0060749,mammary gland alveolus development,M1,1,0
1,-25,ko03010,Ribosome,M1,1,0
1,-8.3,mmu05016,Huntington's disease,M1,1,0
1,-3,GO:0010746,regulation of long-chain fatty acid import across plasma membrane,M1,1,0
1,-2.7,GO:0009411,response to UV,M1,1,0
1,-3.4,CORUM:538,"Cytochrome c oxidase, mitochondrial",M1,1,0
1,-2.7,GO:0060290,transdifferentiation,M1,1,0
1,-2.3,GO:0050728,negative regulation of inflammatory response,M1,1,0
1,-2.2,R-MMU-9012999,RHO GTPase cycle,M1,1,0
1,-4,GO:0034655,nucleobase-containing compound catabolic process,M1,1,0
1,-2.3,R-MMU-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",M1,1,0
1,-3.2,GO:0045598,regulation of fat cell differentiation,M1,1,0
1,-6.6,GO:0062197,cellular response to chemical stress,M1,1,0
1,-2.5,mmu04978,Mineral absorption,M1,1,0
1,-4.6,GO:0043620,regulation of DNA-templated transcription in response to stress,M1,1,0
1,-2,R-MMU-674695,RNA Polymerase II Pre-transcription Events,M1,1,0
1,-4.4,mmu04151,PI3K-Akt signaling pathway,M1,1,0
1,-3,GO:0019915,lipid storage,M1,1,0
1,-2.1,ko04390,Hippo signaling pathway,M1,1,0
1,-2.9,GO:0030970,"retrograde protein transport, ER to cytosol",M1,1,0
1,-2.2,GO:0045124,regulation of bone resorption,M1,1,0
1,-2,GO:0014065,phosphatidylinositol 3-kinase signaling,M1,1,0
1,-4.7,GO:0046165,alcohol biosynthetic process,M1,1,0
1,-5.8,GO:0001503,ossification,M1,1,0
1,-4.2,GO:0046700,heterocycle catabolic process,M1,1,0
1,-8.5,mmu05010,Alzheimer's disease,M1,1,0
1,-2.4,GO:0043392,negative regulation of DNA binding,M1,1,0
1,-6.9,R-MMU-611105,Respiratory electron transport,M1,1,0
1,-3,GO:2001235,positive regulation of apoptotic signaling pathway,M1,1,0
1,-2,GO:0051767,nitric-oxide synthase biosynthetic process,M1,1,0
1,-2.8,mmu04630,Jak-STAT signaling pathway,M1,1,0
1,-13,R-MMU-72649,Translation initiation complex formation,M1,1,0
1,-5,GO:0035966,response to topologically incorrect protein,M1,1,0
1,-2.9,GO:0051894,positive regulation of focal adhesion assembly,M1,1,0
1,-2.7,GO:1901216,positive regulation of neuron death,M1,1,0
1,-3.2,GO:1904407,positive regulation of nitric oxide metabolic process,M1,1,0
1,-2.2,GO:0010638,positive regulation of organelle organization,M1,1,0
1,-3,GO:0010886,positive regulation of cholesterol storage,M1,1,0
1,-4.4,GO:0032446,protein modification by small protein conjugation,M1,1,0
1,-2.2,R-MMU-5205647,Mitophagy,M1,1,0
1,-2.1,GO:0051170,import into nucleus,M1,1,0
1,-5.9,GO:0006983,ER overload response,M1,1,0
1,-2.4,GO:0007423,sensory organ development,M1,1,0
1,-2.2,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-3,GO:0071456,cellular response to hypoxia,M1,1,0
1,-5.3,GO:0001817,regulation of cytokine production,M1,1,0
1,-3.5,GO:0071396,cellular response to lipid,M1,1,0
1,-2.6,GO:0071356,cellular response to tumor necrosis factor,M1,1,0
1,-30,R-MMU-927802,Nonsense-Mediated Decay (NMD),M1,1,0
1,-2.4,GO:0007050,cell cycle arrest,M1,1,0
1,-8.3,ko05016,Huntington's disease,M1,1,0
1,-3.4,GO:0071560,cellular response to transforming growth factor beta stimulus,M1,1,0
1,-3,GO:0051017,actin filament bundle assembly,M1,1,0
1,-2.6,WP297,IL-7 Signaling Pathway,M1,1,0
1,-2.1,GO:0010811,positive regulation of cell-substrate adhesion,M1,1,0
1,-6.3,GO:0033002,muscle cell proliferation,M1,1,0
1,-27,R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,M1,1,0
1,-8.7,WP1248,Oxidative phosphorylation,M1,1,0
1,-3,GO:0008610,lipid biosynthetic process,M1,1,0
1,-5.5,GO:0000165,MAPK cascade,M1,1,0
1,-3.1,GO:0007162,negative regulation of cell adhesion,M1,1,0
1,-2.4,GO:0048598,embryonic morphogenesis,M1,1,0
1,-3.2,GO:1903428,positive regulation of reactive oxygen species biosynthetic process,M1,1,0
1,-2.3,R-MMU-6785807,Interleukin-4 and Interleukin-13 signaling,M1,1,0
1,-2.9,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-6.6,GO:2000379,positive regulation of reactive oxygen species metabolic process,M1,1,0
1,-6.1,GO:0043487,regulation of RNA stability,M1,1,0
1,-2.8,GO:0051169,nuclear transport,M1,1,0
1,-3,GO:0003256,regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation,M1,1,0
1,-2.1,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,M1,1,0
1,-3.1,GO:0032366,intracellular sterol transport,M1,1,0
1,-5.9,GO:1901214,regulation of neuron death,M1,1,0
1,-2.3,GO:0042542,response to hydrogen peroxide,M1,1,0
1,-20,R-MMU-8868773,rRNA processing in the nucleus and cytosol,M1,1,0
1,-2.4,GO:0043525,positive regulation of neuron apoptotic process,M1,1,0
1,-2.2,GO:0032691,negative regulation of interleukin-1 beta production,M1,1,0
1,-3.4,GO:1901361,organic cyclic compound catabolic process,M1,1,0
1,-2.2,GO:0045628,regulation of T-helper 2 cell differentiation,M1,1,0
1,-2.8,GO:0035306,positive regulation of dephosphorylation,M1,1,0
1,-2.2,GO:0046824,positive regulation of nucleocytoplasmic transport,M1,1,0
1,-3.7,GO:0043491,protein kinase B signaling,M1,1,0
1,-2.8,GO:0009416,response to light stimulus,M1,1,0
1,-2.3,ko04062,Chemokine signaling pathway,M1,1,0
1,-3.6,GO:0045834,positive regulation of lipid metabolic process,M1,1,0
1,-5.5,GO:0015986,ATP synthesis coupled proton transport,M1,1,0
1,-3.6,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-5.5,GO:0015985,"energy coupled proton transport, down electrochemical gradient",M1,1,0
1,-5.5,GO:0070997,neuron death,M1,1,0
1,-4.5,mmu05205,Proteoglycans in cancer,M1,1,0
1,-3.4,GO:0006914,autophagy,M1,1,0
1,-2.8,GO:0032869,cellular response to insulin stimulus,M1,1,0
1,-29,R-MMU-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),M1,1,0
1,-2.5,R-MMU-8878159,Transcriptional regulation by RUNX3,M1,1,0
1,-3.9,GO:0045338,farnesyl diphosphate metabolic process,M1,1,0
