Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,,-3.9,3.3,4.7,20638,722,111,13,12,3.1,11555|11816|12492|12696|13010|14775|15216|17698|19025|19045|22218|57320|66853,Adrb2|Apoe|Scarb2|Cirbp|Cst3|Gpx1|Hfe|Msn|Ctsa|Ppp1ca|Sumo1|Park7|Pnpla2,-2.2
MyList_MCODE_ALL,KEGG Pathway,24,M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-3.9,29,9.1,20638,19,111,3,2.7,1.5,13806|13808|433182,Eno1|Eno3|Eno1b,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043652,engulfment of apoptotic cell,,-3.9,29,9.1,20638,19,111,3,2.7,1.5,19353|19354|56212,Rac1|Rac2|Rhog,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901673,regulation of mitotic spindle assembly,,-3.9,29,9.1,20638,19,111,3,2.7,1.5,68942|76959|234852,Chmp2b|Chmp5|Chmp1a,-2.2
MyList_MCODE_ALL,KEGG Pathway,24,mmu_M00003,"Gluconeogenesis, oxaloacetate => fructose-6P",,-3.9,29,9.1,20638,19,111,3,2.7,1.5,13806|13808|433182,Eno1|Eno3|Eno1b,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050900,leukocyte migration,,-3.8,4.6,5.1,20638,364,111,9,8.1,2.6,11848|12273|14082|17698|19353|19354|22121|56212|106512,Rhoa|C5ar1|Fadd|Msn|Rac1|Rac2|Rpl13a|Rhog|Gpsm3,-2.2
MyList_MCODE_ALL,WikiPathways,27,WP157,Glycolysis and Gluconeogenesis,,-3.8,15,7.1,20638,51,111,4,3.6,1.8,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0002687,positive regulation of leukocyte migration,,-3.8,7.4,5.8,20638,151,111,6,5.4,2.1,11848|12273|14082|19353|19354|106512,Rhoa|C5ar1|Fadd|Rac1|Rac2|Gpsm3,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046605,regulation of centrosome cycle,,-3.8,14,7.1,20638,52,111,4,3.6,1.8,66700|68942|76959|234852,Chmp3|Chmp2b|Chmp5|Chmp1a,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045010,actin nucleation,,-3.8,14,7.1,20638,52,111,4,3.6,1.8,56443|74192|76709|242687,Arpc1a|Arpc5l|Arpc2|Wasf2,-2.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044242,cellular lipid catabolic process,,-3.7,6,5.4,20638,218,111,7,6.3,2.3,14187|15212|15488|20280|23986|66853|171210,Akr1b8|Hexb|Hsd17b4|Scp2|Eci2|Pnpla2|Acot2,-2.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-8856825,Cargo recognition for clathrin-mediated endocytosis,,-3.7,9.5,6.2,20638,98,111,5,4.5,2,11555|12492|13854|66147|216869,Adrb2|Scarb2|Epn1|Necap2|Arrb2,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051495,positive regulation of cytoskeleton organization,,-3.7,5.9,5.4,20638,221,111,7,6.3,2.3,11848|11853|19353|56443|74192|76709|242687,Rhoa|Rhoc|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051258,protein polymerization,,-3.7,5,5.1,20638,296,111,8,7.2,2.5,11848|19353|56443|66700|74192|76709|242687|625249,Rhoa|Rac1|Arpc1a|Chmp3|Arpc5l|Arpc2|Wasf2|Gpx4,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071800,podosome assembly,,-3.7,25,8.4,20638,22,111,3,2.7,1.5,11848|17698|76709,Rhoa|Msn|Arpc2,-2.1
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-2029482,Regulation of actin dynamics for phagocytic cup formation,,-3.7,14,6.8,20638,55,111,4,3.6,1.8,19353|56443|76709|242687,Rac1|Arpc1a|Arpc2|Wasf2,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046031,ADP metabolic process,,-3.6,9.1,6,20638,102,111,5,4.5,2,13806|13808|14751|56248|433182,Eno1|Eno3|Gpi1|Ak3|Eno1b,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000910,cytokinesis,,-3.6,7,5.6,20638,160,111,6,5.4,2.1,11848|11853|66700|68942|76959|234852,Rhoa|Rhoc|Chmp3|Chmp2b|Chmp5|Chmp1a,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030335,positive regulation of cell migration,,-3.6,3.6,4.7,20638,564,111,11,9.9,2.8,11848|11853|12273|14082|14751|19353|19354|20692|76709|106512|271457,Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Rac1|Rac2|Sparc|Arpc2|Gpsm3|Rab5a,-2.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031347,regulation of defense response,,-3.6,3.6,4.6,20638,566,111,11,9.9,2.8,11555|11816|12539|12702|14082|14775|21937|57320|106512|216869|625249,Adrb2|Apoe|Cdc37|Socs3|Fadd|Gpx1|Tnfrsf1a|Park7|Gpsm3|Arrb2|Gpx4,-2.1
MyList_MCODE_ALL,WikiPathways,27,WP1273,Folic Acid Network,,-3.6,24,8.2,20638,23,111,3,2.7,1.5,12359|14775|625249,Cat|Gpx1|Gpx4,-2
MyList_MCODE_ALL,WikiPathways,27,WP1272,Selenium Micronutrient Network,,-3.6,24,8.2,20638,23,111,3,2.7,1.5,12359|14775|625249,Cat|Gpx1|Gpx4,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090066,regulation of anatomical structure size,,-3.6,3.6,4.6,20638,574,111,11,9.9,2.8,11555|11816|11848|14775|19353|56443|66700|74192|76709|242687|271457,Adrb2|Apoe|Rhoa|Gpx1|Rac1|Arpc1a|Chmp3|Arpc5l|Arpc2|Wasf2|Rab5a,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,,-3.6,8.8,5.9,20638,106,111,5,4.5,2,13806|13808|14751|56248|433182,Eno1|Eno3|Gpi1|Ak3|Eno1b,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,,-3.6,8.8,5.9,20638,106,111,5,4.5,2,13806|13808|14751|56248|433182,Eno1|Eno3|Gpi1|Ak3|Eno1b,-2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-948021,Transport to the Golgi and subsequent modification,,-3.5,6.6,5.4,20638,170,111,6,5.4,2.1,59288|68137|69654|71665|76308|245828,Dctn5|Kdelr1|Dctn2|Fuca1|Rab1b|Trappc1,-2
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000147,positive regulation of cell motility,,-3.5,3.5,4.5,20638,587,111,11,9.9,2.8,11848|11853|12273|14082|14751|19353|19354|20692|76709|106512|271457,Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Rac1|Rac2|Sparc|Arpc2|Gpsm3|Rab5a,-2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-70171,Glycolysis,,-3.5,12,6.4,20638,61,111,4,3.6,1.8,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-9007101,Rab regulation of trafficking,,-3.5,8.4,5.7,20638,111,111,5,4.5,2,14569|19326|76308|245828|271457,Gdi2|Rab11b|Rab1b|Trappc1|Rab5a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,,-3.5,8.4,5.7,20638,111,111,5,4.5,2,13806|13808|14751|56248|433182,Eno1|Eno3|Gpi1|Ak3|Eno1b,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,,-3.5,4.1,4.7,20638,404,111,9,8.1,2.6,11848|12359|13806|13808|14751|19045|21351|57320|433182,Rhoa|Cat|Eno1|Eno3|Gpi1|Ppp1ca|Taldo1|Park7|Eno1b,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030833,regulation of actin filament polymerization,,-3.5,6.4,5.3,20638,173,111,6,5.4,2.1,11848|19353|56443|74192|76709|242687,Rhoa|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090169,regulation of spindle assembly,,-3.4,21,7.7,20638,26,111,3,2.7,1.5,68942|76959|234852,Chmp2b|Chmp5|Chmp1a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006898,receptor-mediated endocytosis,,-3.4,5.3,5,20638,245,111,7,6.3,2.3,11555|11816|12331|12492|15216|216869|271457,Adrb2|Apoe|Cap1|Scarb2|Hfe|Arrb2|Rab5a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051310,metaphase plate congression,,-3.4,12,6.3,20638,63,111,4,3.6,1.8,68942|69654|76959|234852,Chmp2b|Dctn2|Chmp5|Chmp1a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,,-3.4,4.1,4.6,20638,412,111,9,8.1,2.6,14775|15488|20280|21937|23986|26897|51798|171210|625249,Gpx1|Hsd17b4|Scp2|Tnfrsf1a|Eci2|Acot1|Ech1|Acot2|Gpx4,-1.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-2682334,EPH-Ephrin signaling,,-3.4,12,6.3,20638,64,111,4,3.6,1.8,11848|19353|56443|76709,Rhoa|Rac1|Arpc1a|Arpc2,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0040017,positive regulation of locomotion,,-3.4,3.4,4.4,20638,602,111,11,9.9,2.8,11848|11853|12273|14082|14751|19353|19354|20692|76709|106512|271457,Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Rac1|Rac2|Sparc|Arpc2|Gpsm3|Rab5a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090023,positive regulation of neutrophil chemotaxis,,-3.4,21,7.5,20638,27,111,3,2.7,1.5,12273|19353|19354,C5ar1|Rac1|Rac2,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051272,positive regulation of cellular component movement,,-3.4,3.4,4.4,20638,604,111,11,9.9,2.8,11848|11853|12273|14082|14751|19353|19354|20692|76709|106512|271457,Rhoa|Rhoc|C5ar1|Fadd|Gpi1|Rac1|Rac2|Sparc|Arpc2|Gpsm3|Rab5a,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032535,regulation of cellular component size,,-3.4,4,4.6,20638,418,111,9,8.1,2.6,11816|11848|19353|56443|66700|74192|76709|242687|271457,Apoe|Rhoa|Rac1|Arpc1a|Chmp3|Arpc5l|Arpc2|Wasf2|Rab5a,-1.9
MyList_MCODE_ALL,KEGG Pathway,24,ko00010,Glycolysis / Gluconeogenesis,,-3.4,11,6.1,20638,66,111,4,3.6,1.8,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.9
MyList_MCODE_ALL,WikiPathways,27,WP2292,Chemokine signaling pathway,,-3.4,6.2,5.1,20638,181,111,6,5.4,2.1,11848|14710|19353|19354|109905|216869,Rhoa|Gngt2|Rac1|Rac2|Rap1a|Arrb2,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007052,mitotic spindle organization,,-3.3,7.8,5.5,20638,119,111,5,4.5,2,11848|68942|69654|76959|234852,Rhoa|Chmp2b|Dctn2|Chmp5|Chmp1a,-1.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-446203,Asparagine N-linked glycosylation,,-3.3,5.1,4.8,20638,255,111,7,6.3,2.3,19025|59288|68137|69654|71665|76308|245828,Ctsa|Dctn5|Kdelr1|Dctn2|Fuca1|Rab1b|Trappc1,-1.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030036,actin cytoskeleton organization,,-3.3,3.1,4.2,20638,717,111,12,11,2.9,11848|11853|11857|12331|12798|19353|19354|56212|56443|74192|76709|242687,Rhoa|Rhoc|Arhgdib|Cap1|Cnn2|Rac1|Rac2|Rhog|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070997,neuron death,,-3.3,3.9,4.5,20638,425,111,9,8.1,2.6,11816|11848|12273|14082|14751|14775|21937|57320|216869,Apoe|Rhoa|C5ar1|Fadd|Gpi1|Gpx1|Tnfrsf1a|Park7|Arrb2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090307,mitotic spindle assembly,,-3.3,11,6,20638,68,111,4,3.6,1.8,11848|68942|76959|234852,Rhoa|Chmp2b|Chmp5|Chmp1a,-1.8
MyList_MCODE_ALL,KEGG Pathway,24,ko04062,Chemokine signaling pathway,,-3.3,6,5.1,20638,185,111,6,5.4,2.1,11848|14710|19353|19354|109905|216869,Rhoa|Gngt2|Rac1|Rac2|Rap1a|Arrb2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071624,positive regulation of granulocyte chemotaxis,,-3.3,19,7.2,20638,29,111,3,2.7,1.5,12273|19353|19354,C5ar1|Rac1|Rac2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,,-3.3,6,5,20638,187,111,6,5.4,2.1,11816|11848|12273|14751|57320|216869,Apoe|Rhoa|C5ar1|Gpi1|Park7|Arrb2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050727,regulation of inflammatory response,,-3.3,4.3,4.6,20638,344,111,8,7.2,2.5,11555|11816|12702|14775|21937|57320|106512|625249,Adrb2|Apoe|Socs3|Gpx1|Tnfrsf1a|Park7|Gpsm3|Gpx4,-1.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-917729,Endosomal Sorting Complex Required For Transport (ESCRT),,-3.3,19,7.1,20638,30,111,3,2.7,1.5,66700|68942|76959,Chmp3|Chmp2b|Chmp5,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030041,actin filament polymerization,,-3.3,5.9,5,20638,189,111,6,5.4,2.1,11848|19353|56443|74192|76709|242687,Rhoa|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-3858494,Beta-catenin independent WNT signaling,,-3.2,7.4,5.3,20638,125,111,5,4.5,2,11848|14710|19353|19354|216869,Rhoa|Gngt2|Rac1|Rac2|Arrb2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030032,lamellipodium assembly,,-3.2,10,5.9,20638,71,111,4,3.6,1.8,19353|19354|76709|242687,Rac1|Rac2|Arpc2|Wasf2,-1.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-6807505,RNA polymerase II transcribes snRNA genes,,-3.2,10,5.9,20638,71,111,4,3.6,1.8,12572|20922|66420|68991,Cdk7|Supt4a|Polr2e|Ssu72,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008064,regulation of actin polymerization or depolymerization,,-3.2,5.8,4.9,20638,191,111,6,5.4,2.1,11848|19353|56443|74192|76709|242687,Rhoa|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043112,receptor metabolic process,,-3.2,5.8,4.9,20638,191,111,6,5.4,2.1,11816|14272|19326|76959|216869|271457,Apoe|Fnta|Rab11b|Chmp5|Arrb2|Rab5a,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901658,glycosyl compound catabolic process,,-3.2,18,7,20638,31,111,3,2.7,1.5,71665|76952|110006,Fuca1|Nt5c2|Gusb,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0120035,regulation of plasma membrane bounded cell projection organization,,-3.2,3,4.1,20638,737,111,12,11,2.9,11816|11848|12492|14226|19353|19354|22629|56212|76709|109905|242687|271457,Apoe|Rhoa|Scarb2|Fkbp1b|Rac1|Rac2|Ywhah|Rhog|Arpc2|Rap1a|Wasf2|Rab5a,-1.8
MyList_MCODE_ALL,KEGG Pathway,24,ko04520,Adherens junction,,-3.2,10,5.8,20638,72,111,4,3.6,1.8,11848|19353|19354|242687,Rhoa|Rac1|Rac2|Wasf2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009132,nucleoside diphosphate metabolic process,,-3.2,7.3,5.3,20638,127,111,5,4.5,2,13806|13808|14751|56248|433182,Eno1|Eno3|Gpi1|Ak3|Eno1b,-1.8
MyList_MCODE_ALL,KEGG Pathway,24,mmu04062,Chemokine signaling pathway,,-3.2,5.8,4.9,20638,193,111,6,5.4,2.1,11848|14710|19353|19354|109905|216869,Rhoa|Gngt2|Rac1|Rac2|Rap1a|Arrb2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001667,ameboidal-type cell migration,,-3.2,3.8,4.4,20638,440,111,9,8.1,2.6,11816|11848|11857|12331|14751|14775|19353|20692|242687,Apoe|Rhoa|Arhgdib|Cap1|Gpi1|Gpx1|Rac1|Sparc|Wasf2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030832,regulation of actin filament length,,-3.2,5.8,4.9,20638,194,111,6,5.4,2.1,11848|19353|56443|74192|76709|242687,Rhoa|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0003158,endothelium development,,-3.2,7.2,5.2,20638,129,111,5,4.5,2,11848|14775|17698|21937|109905,Rhoa|Gpx1|Msn|Tnfrsf1a|Rap1a,-1.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-113418,Formation of the Early Elongation Complex,,-3.2,17,6.8,20638,32,111,3,2.7,1.5,12572|20922|66420,Cdk7|Supt4a|Polr2e,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0120032,regulation of plasma membrane bounded cell projection assembly,,-3.2,5.7,4.9,20638,196,111,6,5.4,2.1,19353|19354|56212|76709|242687|271457,Rac1|Rac2|Rhog|Arpc2|Wasf2|Rab5a,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,ko04024,cAMP signaling pathway,,-3.2,5.7,4.8,20638,197,111,6,5.4,2.1,11555|11848|19045|19353|19354|109905,Adrb2|Rhoa|Ppp1ca|Rac1|Rac2|Rap1a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007015,actin filament organization,,-3.2,3.7,4.3,20638,447,111,9,8.1,2.6,11848|11853|19353|19354|56212|56443|74192|76709|242687,Rhoa|Rhoc|Rac1|Rac2|Rhog|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060491,regulation of cell projection assembly,,-3.1,5.6,4.8,20638,198,111,6,5.4,2.1,19353|19354|56212|76709|242687|271457,Rac1|Rac2|Rhog|Arpc2|Wasf2|Rab5a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051298,centrosome duplication,,-3.1,9.9,5.7,20638,75,111,4,3.6,1.8,66700|68942|76959|234852,Chmp3|Chmp2b|Chmp5|Chmp1a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001885,endothelial cell development,,-3.1,9.9,5.7,20638,75,111,4,3.6,1.8,14775|17698|21937|109905,Gpx1|Msn|Tnfrsf1a|Rap1a,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04520,Adherens junction,,-3.1,9.9,5.7,20638,75,111,4,3.6,1.8,11848|19353|19354|242687,Rhoa|Rac1|Rac2|Wasf2,-1.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,,-3.1,9.9,5.7,20638,75,111,4,3.6,1.8,19353|56443|76709|242687,Rac1|Arpc1a|Arpc2|Wasf2,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu00010,Glycolysis / Gluconeogenesis,,-3.1,9.9,5.7,20638,75,111,4,3.6,1.8,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,,-3.1,4.7,4.6,20638,275,111,7,6.3,2.3,11816|11848|12273|14751|21937|57320|216869,Apoe|Rhoa|C5ar1|Gpi1|Tnfrsf1a|Park7|Arrb2,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,ko04510,Focal adhesion,,-3.1,5.6,4.8,20638,199,111,6,5.4,2.1,11848|19045|19353|19354|67938|109905,Rhoa|Ppp1ca|Rac1|Rac2|Myl12b|Rap1a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0140014,mitotic nuclear division,,-3.1,4.7,4.6,20638,276,111,7,6.3,2.3,11848|22629|59008|68942|69654|76959|234852,Rhoa|Ywhah|Anapc5|Chmp2b|Dctn2|Chmp5|Chmp1a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001568,blood vessel development,,-3.1,3,4,20638,753,111,12,11,2.9,11555|11816|11848|12273|12702|13854|14775|20692|21937|59288|109905|242687,Adrb2|Apoe|Rhoa|C5ar1|Socs3|Epn1|Gpx1|Sparc|Tnfrsf1a|Dctn5|Rap1a|Wasf2,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031344,regulation of cell projection organization,,-3.1,3,4,20638,753,111,12,11,2.9,11816|11848|12492|14226|19353|19354|22629|56212|76709|109905|242687|271457,Apoe|Rhoa|Scarb2|Fkbp1b|Rac1|Rac2|Ywhah|Rhog|Arpc2|Rap1a|Wasf2|Rab5a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0110053,regulation of actin filament organization,,-3.1,4.7,4.6,20638,277,111,7,6.3,2.3,11848|11853|19353|56443|74192|76709|242687,Rhoa|Rhoc|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04024,cAMP signaling pathway,,-3.1,5.6,4.8,20638,201,111,6,5.4,2.1,11555|11848|19045|19353|19354|109905,Adrb2|Rhoa|Ppp1ca|Rac1|Rac2|Rap1a,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,,-3.1,6.9,5.1,20638,134,111,5,4.5,2,11677|11816|20280|57320|109754,Akr1b3|Apoe|Scp2|Park7|Cyb5r3,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044275,cellular carbohydrate catabolic process,,-3.1,16,6.6,20638,34,111,3,2.7,1.5,12492|19045|110006,Scarb2|Ppp1ca|Gusb,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,ko00040,Pentose and glucuronate interconversions,,-3.1,16,6.6,20638,34,111,3,2.7,1.5,11677|14187|110006,Akr1b3|Akr1b8|Gusb,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090022,regulation of neutrophil chemotaxis,,-3.1,16,6.6,20638,34,111,3,2.7,1.5,12273|19353|19354,C5ar1|Rac1|Rac2,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,ko01230,Biosynthesis of amino acids,,-3.1,9.5,5.6,20638,78,111,4,3.6,1.8,13806|13808|21351|433182,Eno1|Eno3|Taldo1|Eno1b,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu01230,Biosynthesis of amino acids,,-3.1,9.5,5.6,20638,78,111,4,3.6,1.8,13806|13808|21351|433182,Eno1|Eno3|Taldo1|Eno1b,-1.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-388396,GPCR downstream signalling,,-3.1,3.3,4.1,20638,558,111,10,9,2.7,11555|11848|11853|12273|14710|19045|29863|106512|216869|381810,Adrb2|Rhoa|Rhoc|C5ar1|Gngt2|Ppp1ca|Pde7b|Gpsm3|Arrb2|Lpar5,-1.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu00040,Pentose and glucuronate interconversions,,-3.1,16,6.5,20638,35,111,3,2.7,1.5,11677|14187|110006,Akr1b3|Akr1b8|Gusb,-1.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,,-3,9.3,5.5,20638,80,111,4,3.6,1.8,14751|14775|57320|216869,Gpi1|Gpx1|Park7|Arrb2,-1.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-70326,Glucose metabolism,,-3,9.3,5.5,20638,80,111,4,3.6,1.8,13806|13808|14751|433182,Eno1|Eno3|Gpi1|Eno1b,-1.6
MyList_MCODE_ALL,KEGG Pathway,24,mmu04510,Focal adhesion,,-3,5.4,4.7,20638,208,111,6,5.4,2.1,11848|19045|19353|19354|67938|109905,Rhoa|Ppp1ca|Rac1|Rac2|Myl12b|Rap1a,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060236,regulation of mitotic spindle organization,,-3,15,6.4,20638,36,111,3,2.7,1.5,68942|76959|234852,Chmp2b|Chmp5|Chmp1a,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902624,positive regulation of neutrophil migration,,-3,15,6.4,20638,36,111,3,2.7,1.5,12273|19353|19354,C5ar1|Rac1|Rac2,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051303,establishment of chromosome localization,,-3,9.2,5.4,20638,81,111,4,3.6,1.8,68942|69654|76959|234852,Chmp2b|Dctn2|Chmp5|Chmp1a,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,,-3,6.5,4.9,20638,142,111,5,4.5,2,13010|15212|71665|76952|110006,Cst3|Hexb|Fuca1|Nt5c2|Gusb,-1.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-199977,ER to Golgi Anterograde Transport,,-3,6.5,4.9,20638,142,111,5,4.5,2,59288|68137|69654|76308|245828,Dctn5|Kdelr1|Dctn2|Rab1b|Trappc1,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0008045,motor neuron axon guidance,,-3,15,6.3,20638,37,111,3,2.7,1.5,19353|19354|56212,Rac1|Rac2|Rhog,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901068,guanosine-containing compound metabolic process,,-3,15,6.3,20638,37,111,3,2.7,1.5,11848|56248|76952,Rhoa|Ak3|Nt5c2,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050000,chromosome localization,,-3,9,5.3,20638,83,111,4,3.6,1.8,68942|69654|76959|234852,Chmp2b|Dctn2|Chmp5|Chmp1a,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007034,vacuolar transport,,-3,6.5,4.9,20638,143,111,5,4.5,2,12492|66700|68942|76959|234852,Scarb2|Chmp3|Chmp2b|Chmp5|Chmp1a,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902903,regulation of supramolecular fiber organization,,-3,3.9,4.2,20638,381,111,8,7.2,2.5,11816|11848|11853|19353|56443|74192|76709|242687,Apoe|Rhoa|Rhoc|Rac1|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,,-3,4.4,4.4,20638,294,111,7,6.3,2.3,14775|15488|20280|26897|57320|171210|625249,Gpx1|Hsd17b4|Scp2|Acot1|Park7|Acot2|Gpx4,-1.6
