Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,,-4.2,3.5,5,20638,506,165,14,8.5,2.2,11651|12402|18226|18718|19211|19271|19878|20185|29875|52615|106504|211770|226849|320795,Akt1|Cbl|Nup62|Pip4k2a|Pten|Ptprj|Rock2|Ncor1|Iqgap1|Suz12|Stk38|Trib1|Ppp2r5a|Pkn1,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016032,viral process,,-4.2,4.3,5.3,20638,322,165,11,6.7,1.9,12767|12914|13205|13209|16416|19878|20683|21974|240255|328572|384309,Cxcr4|Crebbp|Ddx3x|Ddx6|Itgb3|Rock2|Sp1|Top2b|Ythdc2|Ep300|Trim56,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0018023,peptidyl-lysine trimethylation,,-4.2,12,7.1,20638,52,165,5,3,1.3,69188|75410|94246|235626|381022,Kmt2e|Kmt2b|Arid4b|Setd2|Kmt2d,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",,-4.2,12,7.1,20638,52,165,5,3,1.3,74203|104625|231464|232791|234594,Eif4enif1|Cnot6|Cnot6l|Cnot3|Cnot1,-2.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-354192,Integrin signaling,,-4.2,19,8.2,20638,27,165,4,2.4,1.2,11651|12928|14268|16416,Akt1|Crk|Fn1|Itgb3,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,,-4.2,7.1,6.1,20638,123,165,7,4.2,1.6,11651|13132|15511|19211|19229|211770|606496,Akt1|Dab2|Hspa1b|Pten|Ptk2b|Trib1|Gsk3a,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010035,response to inorganic substance,,-4.2,3.4,5,20638,508,165,14,8.5,2.2,11651|11991|12928|14268|14360|17258|19053|19229|20852|21974|29875|233908|328572|606496,Akt1|Hnrnpd|Crk|Fn1|Fyn|Mef2a|Ppp2cb|Ptk2b|Stat6|Top2b|Iqgap1|Fus|Ep300|Gsk3a,-2.9
MyList_MCODE_ALL,KEGG Pathway,24,ko05164,Influenza A,,-4.2,6,5.8,20638,168,165,8,4.8,1.7,11651|12914|15463|15511|18707|103573|232989|328572,Akt1|Crebbp|Agfg1|Hspa1b|Pik3cd|Xpo1|Hnrnpul1|Ep300,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070848,response to growth factor,,-4.2,3.1,4.9,20638,647,165,16,9.7,2.3,11651|11783|12399|12402|12914|12928|13132|14360|16416|18707|19248|19878|21413|26401|29875|328572,Akt1|Apaf1|Runx3|Cbl|Crebbp|Crk|Dab2|Fyn|Itgb3|Pik3cd|Ptpn12|Rock2|Tcf4|Map3k1|Iqgap1|Ep300,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0034249,negative regulation of cellular amide metabolic process,,-4.2,5.9,5.8,20638,169,165,8,4.8,1.7,11991|13205|13209|19401|19878|74203|231464|234594,Hnrnpd|Ddx3x|Ddx6|Rara|Rock2|Eif4enif1|Cnot6l|Cnot1,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043542,endothelial cell migration,,-4.2,5.2,5.5,20638,218,165,9,5.5,1.8,11651|16416|18707|19211|19229|19878|20130|20683|30955,Akt1|Itgb3|Pik3cd|Pten|Ptk2b|Rock2|Rras|Sp1|Pik3cg,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-68886,M Phase,,-4.2,3.9,5.1,20638,388,165,12,7.3,2,18226|19053|20843|26931|57294|76707|103573|216965|218914|226849|319171|100043813,Nup62|Ppp2cb|Stag2|Ppp2r5c|Rps27|Clasp1|Xpo1|Taok1|Wapl|Ppp2r5a|H2ac24|Rps27rt,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,ko05215,Prostate cancer,,-4.2,8.6,6.4,20638,87,165,6,3.6,1.5,11651|12914|16653|18707|19211|328572,Akt1|Crebbp|Kras|Pik3cd|Pten|Ep300,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,ko04666,Fc gamma R-mediated phagocytosis,,-4.2,8.6,6.4,20638,87,165,6,3.6,1.5,11651|12928|16331|18707|18720|94176,Akt1|Crk|Inpp5d|Pik3cd|Pip5k1a|Dock2,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061014,positive regulation of mRNA catabolic process,,-4.1,12,7,20638,54,165,5,3,1.3,11991|19878|74203|231464|234594,Hnrnpd|Rock2|Eif4enif1|Cnot6l|Cnot1,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048858,cell projection morphogenesis,,-4.1,2.9,4.8,20638,723,165,17,10,2.4,12399|12767|14268|14360|16401|16416|17258|19211|19878|21974|22330|29875|66713|76108|99982|216965|328572,Runx3|Cxcr4|Fn1|Fyn|Itga4|Itgb3|Mef2a|Pten|Rock2|Top2b|Vcl|Iqgap1|Actr2|Rap2a|Kdm1a|Taok1|Ep300,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,mmu05164,Influenza A,,-4.1,5.9,5.7,20638,171,165,8,4.8,1.7,11651|12914|15463|15511|18707|103573|232989|328572,Akt1|Crebbp|Agfg1|Hspa1b|Pik3cd|Xpo1|Hnrnpul1|Ep300,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042552,myelination,,-4.1,5.9,5.7,20638,171,165,8,4.8,1.7,11651|12767|14360|19058|19211|19401|19411|21938,Akt1|Cxcr4|Fyn|Ppp3r1|Pten|Rara|Rarg|Tnfrsf1b,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010594,regulation of endothelial cell migration,,-4.1,5.9,5.7,20638,171,165,8,4.8,1.7,11651|16416|18707|19229|19878|20130|20683|30955,Akt1|Itgb3|Pik3cd|Ptk2b|Rock2|Rras|Sp1|Pik3cg,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044403,biological process involved in symbiotic interaction,,-4.1,3.8,5.1,20638,390,165,12,7.3,2,12767|12914|13205|13209|14268|16416|19878|20683|21974|240255|328572|384309,Cxcr4|Crebbp|Ddx3x|Ddx6|Fn1|Itgb3|Rock2|Sp1|Top2b|Ythdc2|Ep300|Trim56,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,,-4.1,3.8,5.1,20638,390,165,12,7.3,2,11651|13132|14360|15511|19211|19229|21938|56353|103573|192176|211770|606496,Akt1|Dab2|Fyn|Hspa1b|Pten|Ptk2b|Tnfrsf1b|Rybp|Xpo1|Flna|Trib1|Gsk3a,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:1901361,organic cyclic compound catabolic process,,-4.1,3.6,5,20638,453,165,13,7.9,2.1,11783|11991|19878|21938|74203|104625|108077|192160|231464|232791|233789|233908|234594,Apaf1|Hnrnpd|Rock2|Tnfrsf1b|Eif4enif1|Cnot6|Skiv2l|Casc3|Cnot6l|Cnot3|Smg1|Fus|Cnot1,-2.8
MyList_MCODE_ALL,WikiPathways,27,WP310,mRNA processing,,-4.1,3.6,5,20638,453,165,13,7.9,2.1,11991|12747|12750|13204|13205|13209|20384|20637|57294|64340|76626|110809|233908,Hnrnpd|Clk1|Clk4|Dhx15|Ddx3x|Ddx6|Srsf5|Snrnp70|Rps27|Dhx38|Msi2|Srsf1|Fus,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,,-4.1,3.4,4.9,20638,519,165,14,8.5,2.2,12767|13132|16416|16653|19211|19229|19271|19401|19878|26401|26403|29875|30955|216965,Cxcr4|Dab2|Itgb3|Kras|Pten|Ptk2b|Ptprj|Rara|Rock2|Map3k1|Map3k11|Iqgap1|Pik3cg|Taok1,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,,-4.1,5.1,5.5,20638,222,165,9,5.5,1.8,16331|16409|16416|19229|19401|19411|99982|211770|223770,Inpp5d|Itgam|Itgb3|Ptk2b|Rara|Rarg|Kdm1a|Trib1|Brd1,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-72187,mRNA 3'-end processing,,-4.1,11,6.9,20638,55,165,5,3,1.3,20384|64340|68188|110809|192160,Srsf5|Dhx38|Sympk|Srsf1|Casc3,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,ko05221,Acute myeloid leukemia,,-4.1,11,6.9,20638,55,165,5,3,1.3,11651|16653|18707|19015|19401,Akt1|Kras|Pik3cd|Ppard|Rara,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-1280215,Cytokine Signaling in Immune system,,-4.1,3.8,5.1,20638,392,165,12,7.3,2,11651|12402|12928|14360|16331|16653|18707|19053|19229|19271|20852|21938,Akt1|Cbl|Crk|Fyn|Inpp5d|Kras|Pik3cd|Ppp2cb|Ptk2b|Ptprj|Stat6|Tnfrsf1b,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0060284,regulation of cell development,,-4.1,3.2,4.8,20638,588,165,15,9.1,2.2,12767|12928|13132|14268|16416|19211|19878|21938|22330|66713|99982|104015|192176|211770|328572,Cxcr4|Crk|Dab2|Fn1|Itgb3|Pten|Rock2|Tnfrsf1b|Vcl|Actr2|Kdm1a|Synj1|Flna|Trib1|Ep300,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043393,regulation of protein binding,,-4.1,5,5.5,20638,223,165,9,5.5,1.8,11651|11804|12928|13132|16401|19053|68188|99982|328572,Akt1|Aplp2|Crk|Dab2|Itga4|Ppp2cb|Sympk|Kdm1a|Ep300,-2.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-9607240,FLT3 Signaling,,-4.1,17,7.9,20638,29,165,4,2.4,1.2,11651|12402|16653|19271,Akt1|Cbl|Kras|Ptprj,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,mmu04015,Rap1 signaling pathway,,-4.1,5,5.4,20638,224,165,9,5.5,1.8,11651|12928|16408|16409|16416|16653|18707|20130|74206,Akt1|Crk|Itgal|Itgam|Itgb3|Kras|Pik3cd|Rras|Sipa1l3,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051568,histone H3-K4 methylation,,-4.1,11,6.8,20638,56,165,5,3,1.3,69188|75410|99982|208043|381022,Kmt2e|Kmt2b|Kdm1a|Setd1b|Kmt2d,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,,-4.1,3.2,4.8,20638,592,165,15,9.1,2.2,11651|11991|13132|13205|16416|16653|19211|19229|26401|26403|29875|30955|211770|216965|606496,Akt1|Hnrnpd|Dab2|Ddx3x|Itgb3|Kras|Pten|Ptk2b|Map3k1|Map3k11|Iqgap1|Pik3cg|Trib1|Taok1|Gsk3a,-2.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0071559,response to transforming growth factor beta,,-4.1,5,5.4,20638,226,165,9,5.5,1.8,11783|12399|12914|12928|13132|14360|19878|26401|328572,Apaf1|Runx3|Crebbp|Crk|Dab2|Fyn|Rock2|Map3k1|Ep300,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,mmu04650,Natural killer cell mediated cytotoxicity,,-4,6.7,5.9,20638,131,165,7,4.2,1.6,14360|16408|16653|18707|19058|19229|320795,Fyn|Itgal|Kras|Pik3cd|Ppp3r1|Ptk2b|Pkn1,-2.8
MyList_MCODE_ALL,KEGG Pathway,24,mmu04012,ErbB signaling pathway,,-4,8.2,6.2,20638,91,165,6,3.6,1.5,11651|12402|12928|16653|18707|320795,Akt1|Cbl|Crk|Kras|Pik3cd|Pkn1,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-388841,Costimulation by the CD28 family,,-4,11,6.8,20638,57,165,5,3,1.3,11651|14360|19053|26931|226849,Akt1|Fyn|Ppp2cb|Ppp2r5c|Ppp2r5a,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko05166,HTLV-I infection,,-4,4.4,5.2,20638,283,165,10,6.1,1.9,11651|12914|16408|16653|18707|19058|20130|26401|103573|328572,Akt1|Crebbp|Itgal|Kras|Pik3cd|Ppp3r1|Rras|Map3k1|Xpo1|Ep300,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu05166,HTLV-I infection,,-4,4.4,5.2,20638,283,165,10,6.1,1.9,11651|12914|16408|16653|18707|19058|20130|26401|103573|328572,Akt1|Crebbp|Itgal|Kras|Pik3cd|Ppp3r1|Rras|Map3k1|Xpo1|Ep300,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko03040,Spliceosome,,-4,6.6,5.8,20638,133,165,7,4.2,1.6,11834|13204|15511|20384|20637|64340|110809,Aqr|Dhx15|Hspa1b|Srsf5|Snrnp70|Dhx38|Srsf1,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu03040,Spliceosome,,-4,6.6,5.8,20638,133,165,7,4.2,1.6,11834|13204|15511|20384|20637|64340|110809,Aqr|Dhx15|Hspa1b|Srsf5|Snrnp70|Dhx38|Srsf1,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu05221,Acute myeloid leukemia,,-4,11,6.7,20638,58,165,5,3,1.3,11651|16653|18707|19015|19401,Akt1|Kras|Pik3cd|Ppard|Rara,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010942,positive regulation of cell death,,-4,3,4.7,20638,672,165,16,9.7,2.3,11651|11783|12399|13205|14360|16331|16401|16409|18707|19211|19411|21938|26403|56353|328572|606496,Akt1|Apaf1|Runx3|Ddx3x|Fyn|Inpp5d|Itga4|Itgam|Pik3cd|Pten|Rarg|Tnfrsf1b|Map3k11|Rybp|Ep300|Gsk3a,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0006397,mRNA processing,,-4,3.5,4.9,20638,467,165,13,7.9,2.1,11834|13204|20384|20637|22668|64340|68188|69562|75956|110809|192160|192196|231464,Aqr|Dhx15|Srsf5|Snrnp70|Sf1|Dhx38|Sympk|Cdk13|Srrm2|Srsf1|Casc3|Luc7l2|Cnot6l,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032990,cell part morphogenesis,,-4,2.9,4.6,20638,745,165,17,10,2.4,12399|12767|14268|14360|16401|16416|17258|19211|19878|21974|22330|29875|66713|76108|99982|216965|328572,Runx3|Cxcr4|Fn1|Fyn|Itga4|Itgb3|Mef2a|Pten|Rock2|Top2b|Vcl|Iqgap1|Actr2|Rap2a|Kdm1a|Taok1|Ep300,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,,-4,6.5,5.8,20638,134,165,7,4.2,1.6,11651|13132|15511|56353|103573|211770|606496,Akt1|Dab2|Hspa1b|Rybp|Xpo1|Trib1|Gsk3a,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko04728,Dopaminergic synapse,,-4,6.5,5.8,20638,134,165,7,4.2,1.6,11651|19046|19053|26931|52432|226849|606496,Akt1|Ppp1cb|Ppp2cb|Ppp2r5c|Ppp2r2d|Ppp2r5a|Gsk3a,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04728,Dopaminergic synapse,,-4,6.5,5.8,20638,134,165,7,4.2,1.6,11651|19046|19053|26931|52432|226849|606496,Akt1|Ppp1cb|Ppp2cb|Ppp2r5c|Ppp2r2d|Ppp2r5a|Gsk3a,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04152,AMPK signaling pathway,,-4,6.5,5.8,20638,134,165,7,4.2,1.6,11651|14269|18707|19053|26931|52432|226849,Akt1|Fnbp1|Pik3cd|Ppp2cb|Ppp2r5c|Ppp2r2d|Ppp2r5a,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-210990,PECAM1 interactions,,-4,31,9.4,20638,12,165,3,1.8,1,14360|16331|16416,Fyn|Inpp5d|Itgb3,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042789,mRNA transcription by RNA polymerase II,,-4,31,9.4,20638,12,165,3,1.8,1,11991|20683|192176,Hnrnpd|Sp1|Flna,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko04144,Endocytosis,,-4,4.4,5.2,20638,286,165,10,6.1,1.9,11772|12402|12767|13132|15511|18720|26385|106572|211673|320129,Ap2a2|Cbl|Cxcr4|Dab2|Hspa1b|Pip5k1a|Grk6|Rab31|Arfgef1|Grk3,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04360,Axon guidance,,-4,5.5,5.5,20638,181,165,8,4.8,1.7,12767|14360|16653|18707|19058|19878|20130|320795,Cxcr4|Fyn|Kras|Pik3cd|Ppp3r1|Rock2|Rras|Pkn1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,,-4,3.1,4.7,20638,605,165,15,9.1,2.2,11651|11783|12399|13132|13205|14360|16409|19015|19211|19878|21938|99982|215114|328572|606496,Akt1|Apaf1|Runx3|Dab2|Ddx3x|Fyn|Itgam|Ppard|Pten|Rock2|Tnfrsf1b|Kdm1a|Hip1|Ep300|Gsk3a,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001954,positive regulation of cell-matrix adhesion,,-4,11,6.6,20638,59,165,5,3,1.3,16416|19229|19271|20130|29875,Itgb3|Ptk2b|Ptprj|Rras|Iqgap1,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko00310,Lysine degradation,,-4,11,6.6,20638,59,165,5,3,1.3,69188|75410|208043|235626|381022,Kmt2e|Kmt2b|Setd1b|Setd2|Kmt2d,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042326,negative regulation of phosphorylation,,-3.9,3.7,4.9,20638,409,165,12,7.3,2,11651|12402|18226|18718|19211|19271|20185|52615|106504|211770|226849|320795,Akt1|Cbl|Nup62|Pip4k2a|Pten|Ptprj|Ncor1|Suz12|Stk38|Trib1|Ppp2r5a|Pkn1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072678,T cell migration,,-3.9,10,6.6,20638,60,165,5,3,1.3,12772|12928|16401|16408|16416,Ccr2|Crk|Itga4|Itgal|Itgb3,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,,-3.9,3.7,4.9,20638,410,165,12,7.3,2,11651|13132|15511|19053|26554|26931|50789|56353|103573|116870|211770|606496,Akt1|Dab2|Hspa1b|Ppp2cb|Cul3|Ppp2r5c|Fbxl3|Rybp|Xpo1|Mta1|Trib1|Gsk3a,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,,-3.9,6.4,5.7,20638,137,165,7,4.2,1.6,13205|19211|26554|99982|116870|211770|606496,Ddx3x|Pten|Cul3|Kdm1a|Mta1|Trib1|Gsk3a,-2.7
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-9706574,RHOBTB GTPase Cycle,,-3.9,16,7.4,20638,32,165,4,2.4,1.2,19878|26554|76626|106504,Rock2|Cul3|Msi2|Stk38,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04144,Endocytosis,,-3.9,4.3,5.1,20638,291,165,10,6.1,1.9,11772|12402|12767|13132|15511|18720|26385|106572|211673|320129,Ap2a2|Cbl|Cxcr4|Dab2|Hspa1b|Pip5k1a|Grk6|Rab31|Arfgef1|Grk3,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,ko04070,Phosphatidylinositol signaling system,,-3.9,7.8,6,20638,96,165,6,3.6,1.5,16331|18707|18718|18720|19211|104015,Inpp5d|Pik3cd|Pip4k2a|Pip5k1a|Pten|Synj1,-2.7
MyList_MCODE_ALL,KEGG Pathway,24,mmu04070,Phosphatidylinositol signaling system,,-3.9,7.8,6,20638,96,165,6,3.6,1.5,16331|18707|18718|18720|19211|104015,Inpp5d|Pik3cd|Pip4k2a|Pip5k1a|Pten|Synj1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903313,positive regulation of mRNA metabolic process,,-3.9,7.8,6,20638,96,165,6,3.6,1.5,11991|19878|20637|74203|231464|234594,Hnrnpd|Rock2|Snrnp70|Eif4enif1|Cnot6l|Cnot1,-2.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032259,methylation,,-3.9,3.9,5,20638,351,165,11,6.7,1.9,12914|52615|69188|75410|94246|99982|116848|208043|235626|381022|606496,Crebbp|Suz12|Kmt2e|Kmt2b|Arid4b|Kdm1a|Baz2a|Setd1b|Setd2|Kmt2d|Gsk3a,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,mmu00310,Lysine degradation,,-3.9,10,6.5,20638,61,165,5,3,1.3,69188|75410|208043|235626|381022,Kmt2e|Kmt2b|Setd1b|Setd2|Kmt2d,-2.6
MyList_MCODE_ALL,WikiPathways,27,WP246,TNF-alpha NF-kB Signaling Pathway,,-3.9,5.4,5.4,20638,186,165,8,4.8,1.7,11651|12914|13205|21938|22026|26401|192176|320795,Akt1|Crebbp|Ddx3x|Tnfrsf1b|Nr2c2|Map3k1|Flna|Pkn1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048608,reproductive structure development,,-3.9,3.4,4.8,20638,479,165,13,7.9,2.1,11651|16401|19015|19211|19401|19411|20683|22668|75410|94246|192176|207165|235626,Akt1|Itga4|Ppard|Pten|Rara|Rarg|Sp1|Sf1|Kmt2b|Arid4b|Flna|Bptf|Setd2,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,,-3.9,15,7.3,20638,33,165,4,2.4,1.2,12418|56353|241915|328572,Cbx4|Rybp|Phc3|Ep300,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1902170,cellular response to reactive nitrogen species,,-3.9,29,9,20638,13,165,3,1.8,1,11991|12928|20852,Hnrnpd|Crk|Stat6,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-400685,Sema4D in semaphorin signaling,,-3.9,29,9,20638,13,165,3,1.8,1,19878|20130|213498,Rock2|Rras|Arhgef11,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043502,regulation of muscle adaptation,,-3.9,7.7,5.9,20638,98,165,6,3.6,1.5,17258|19878|21938|22632|328572|606496,Mef2a|Rock2|Tnfrsf1b|Yy1|Ep300|Gsk3a,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0010171,body morphogenesis,,-3.9,10,6.4,20638,62,165,5,3,1.3,12914|20130|76707|244349|328572,Crebbp|Rras|Clasp1|Kat6a|Ep300,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-3214841,PKMTs methylate histone lysines,,-3.9,10,6.4,20638,62,165,5,3,1.3,52615|69188|75410|208043|235626,Suz12|Kmt2e|Kmt2b|Setd1b|Setd2,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0031641,regulation of myelination,,-3.9,10,6.4,20638,62,165,5,3,1.3,11651|19211|19401|19411|21938,Akt1|Pten|Rara|Rarg|Tnfrsf1b,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903320,regulation of protein modification by small protein conjugation or removal,,-3.9,4.7,5.2,20638,240,165,9,5.5,1.8,11651|13205|14360|19211|26554|99982|116870|211770|606496,Akt1|Ddx3x|Fyn|Pten|Cul3|Kdm1a|Mta1|Trib1|Gsk3a,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0072659,protein localization to plasma membrane,,-3.9,4.2,5,20638,296,165,10,6.1,1.9,11651|13132|18720|19878|76108|104215|106572|192176|218503|226849,Akt1|Dab2|Pip5k1a|Rock2|Rap2a|Rhoq|Rab31|Flna|Fcho2|Ppp2r5a,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061458,reproductive system development,,-3.8,3.4,4.7,20638,483,165,13,7.9,2.1,11651|16401|19015|19211|19401|19411|20683|22668|75410|94246|192176|207165|235626,Akt1|Itga4|Ppard|Pten|Rara|Rarg|Sp1|Sf1|Kmt2b|Arid4b|Flna|Bptf|Setd2,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,ko04910,Insulin signaling pathway,,-3.8,6.2,5.6,20638,141,165,7,4.2,1.6,11651|12402|12928|16653|18707|19046|104215,Akt1|Cbl|Crk|Kras|Pik3cd|Ppp1cb|Rhoq,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,ko05231,Choline metabolism in cancer,,-3.8,7.6,5.9,20638,99,165,6,3.6,1.5,11651|16653|18707|18720|20683|68682,Akt1|Kras|Pik3cd|Pip5k1a|Sp1|Slc44a2,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045765,regulation of angiogenesis,,-3.8,4.2,5,20638,298,165,10,6.1,1.9,12767|12772|13058|16416|18707|19229|19878|20130|20683|21413,Cxcr4|Ccr2|Cybb|Itgb3|Pik3cd|Ptk2b|Rock2|Rras|Sp1|Tcf4,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-76002,"Platelet activation, signaling and aggregation",,-3.8,4.7,5.1,20638,242,165,9,5.5,1.8,11651|11804|12928|14268|14360|16416|22330|30955|192176,Akt1|Aplp2|Crk|Fn1|Fyn|Itgb3|Vcl|Pik3cg|Flna,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032868,response to insulin,,-3.8,4.7,5.1,20638,242,165,9,5.5,1.8,11651|18718|19211|19271|20384|20683|104215|106572|606496,Akt1|Pip4k2a|Pten|Ptprj|Srsf5|Sp1|Rhoq|Rab31|Gsk3a,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0051893,regulation of focal adhesion assembly,,-3.8,9.9,6.4,20638,63,165,5,3,1.3,19211|19271|22330|29875|76707,Pten|Ptprj|Vcl|Iqgap1|Clasp1,-2.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0090109,regulation of cell-substrate junction assembly,,-3.8,9.9,6.4,20638,63,165,5,3,1.3,19211|19271|22330|29875|76707,Pten|Ptprj|Vcl|Iqgap1|Clasp1,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-8939211,ESR-mediated signaling,,-3.8,5.3,5.3,20638,190,165,8,4.8,1.7,11651|16653|20683|22632|99982|103573|319171|328572,Akt1|Kras|Sp1|Yy1|Kdm1a|Xpo1|H2ac24|Ep300,-2.6
MyList_MCODE_ALL,Reactome Gene Sets,6,R-MMU-6791312,TP53 Regulates Transcription of Cell Cycle Genes,,-3.8,15,7.2,20638,34,165,4,2.4,1.2,104625|231464|232791|234594,Cnot6|Cnot6l|Cnot3|Cnot1,-2.6
MyList_MCODE_ALL,WikiPathways,27,WP317,Glycogen Metabolism,,-3.8,15,7.2,20638,34,165,4,2.4,1.2,19053|26931|226849|606496,Ppp2cb|Ppp2r5c|Ppp2r5a|Gsk3a,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,ko04933,AGE-RAGE signaling pathway in diabetic complications,,-3.8,7.5,5.9,20638,100,165,6,3.6,1.5,11651|13058|13367|14268|16653|18707,Akt1|Cybb|Diaph1|Fn1|Kras|Pik3cd,-2.6
MyList_MCODE_ALL,KEGG Pathway,24,mmu05231,Choline metabolism in cancer,,-3.8,7.5,5.9,20638,100,165,6,3.6,1.5,11651|16653|18707|18720|20683|68682,Akt1|Kras|Pik3cd|Pip5k1a|Sp1|Slc44a2,-2.6
