_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.6,R-MMU-9614085,FOXO-mediated transcription,M1,1,0
1,-2.2,GO:0006954,inflammatory response,M1,1,0
1,-2.1,GO:0050678,regulation of epithelial cell proliferation,M1,1,0
1,-3.8,GO:0046854,phosphatidylinositol phosphorylation,M1,1,0
1,-3.4,GO:0022407,regulation of cell-cell adhesion,M1,1,0
1,-2.1,ko04360,Axon guidance,M1,1,0
1,-2.8,ko04910,Insulin signaling pathway,M1,1,0
1,-2.6,mmu05418,Fluid shear stress and atherosclerosis,M1,1,0
1,-3,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",M1,1,0
1,-3.5,GO:0090132,epithelium migration,M1,1,0
1,-4,GO:0051098,regulation of binding,M1,1,0
1,-3,WP1244,Estrogen signaling,M1,1,0
1,-2.6,ko05164,Influenza A,M1,1,0
1,-2.4,GO:1902115,regulation of organelle assembly,M1,1,0
1,-2.4,GO:0032878,regulation of establishment or maintenance of cell polarity,M1,1,0
1,-2.2,GO:0010226,response to lithium ion,M1,1,0
1,-2.3,GO:0017145,stem cell division,M1,1,0
1,-3.6,GO:0048015,phosphatidylinositol-mediated signaling,M1,1,0
1,-3.8,R-MMU-389513,CTLA4 inhibitory signaling,M1,1,0
1,-2.3,ko05223,Non-small cell lung cancer,M1,1,0
1,-2.8,GO:0051546,keratinocyte migration,M1,1,0
1,-2.2,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,M1,1,0
1,-2.6,GO:1904377,positive regulation of protein localization to cell periphery,M1,1,0
1,-9.8,GO:0050779,RNA destabilization,M1,1,0
1,-10,GO:0006417,regulation of translation,M1,1,0
1,-3.9,GO:0071396,cellular response to lipid,M1,1,0
1,-2.2,GO:0010660,regulation of muscle cell apoptotic process,M1,1,0
1,-2.8,R-MMU-2500257,Resolution of Sister Chromatid Cohesion,M1,1,0
1,-2.5,GO:0070587,regulation of cell-cell adhesion involved in gastrulation,M1,1,0
1,-3.7,GO:0044403,biological process involved in symbiotic interaction,M1,1,0
1,-2.2,GO:0010921,regulation of phosphatase activity,M1,1,0
1,-2.5,ko04921,Oxytocin signaling pathway,M1,1,0
1,-2.2,GO:0061049,cell growth involved in cardiac muscle cell development,M1,1,0
1,-3.7,mmu05152,Tuberculosis,M1,1,0
1,-4.3,R-MMU-5683057,MAPK family signaling cascades,M1,1,0
1,-2.8,GO:0031952,regulation of protein autophosphorylation,M1,1,0
1,-7.5,GO:0043488,regulation of mRNA stability,M1,1,0
1,-3.4,GO:0043409,negative regulation of MAPK cascade,M1,1,0
1,-3.5,GO:0007272,ensheathment of neurons,M1,1,0
1,-2.8,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-3,GO:0018022,peptidyl-lysine methylation,M1,1,0
1,-2.4,GO:0042789,mRNA transcription by RNA polymerase II,M1,1,0
1,-2.2,WP251,MAPK Cascade,M1,1,0
1,-2.6,R-MMU-72163,mRNA Splicing - Major Pathway,M1,1,0
1,-2.3,GO:0030162,regulation of proteolysis,M1,1,0
1,-2.5,ko04151,PI3K-Akt signaling pathway,M1,1,0
1,-2.3,GO:0010948,negative regulation of cell cycle process,M1,1,0
1,-4.7,GO:0070849,response to epidermal growth factor,M1,1,0
1,-2.5,GO:0033002,muscle cell proliferation,M1,1,0
1,-3.6,GO:0019827,stem cell population maintenance,M1,1,0
1,-5.2,GO:0001952,regulation of cell-matrix adhesion,M1,1,0
1,-2.3,GO:0031076,embryonic camera-type eye development,M1,1,0
1,-8.6,GO:0009725,response to hormone,M1,1,0
1,-4.2,GO:0030217,T cell differentiation,M1,1,0
1,-2.5,mmu04012,ErbB signaling pathway,M1,1,0
1,-8.7,GO:0030099,myeloid cell differentiation,M1,1,0
1,-2.2,GO:0048260,positive regulation of receptor-mediated endocytosis,M1,1,0
1,-3.3,R-MMU-1433557,Signaling by SCF-KIT,M1,1,0
1,-2.1,R-MMU-5621481,C-type lectin receptors (CLRs),M1,1,0
1,-4,GO:0030900,forebrain development,M1,1,0
1,-3.3,GO:0031396,regulation of protein ubiquitination,M1,1,0
1,-2.2,GO:0031641,regulation of myelination,M1,1,0
1,-3.3,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.4,R-MMU-450294,MAP kinase activation,M1,1,0
1,-4,GO:0070848,response to growth factor,M1,1,0
1,-9,GO:0033962,P-body assembly,M1,1,0
1,-2.2,R-MMU-1433559,Regulation of KIT signaling,M1,1,0
1,-3.3,GO:0050900,leukocyte migration,M1,1,0
1,-2.1,GO:0050854,regulation of antigen receptor-mediated signaling pathway,M1,1,0
1,-2.9,GO:0043068,positive regulation of programmed cell death,M1,1,0
1,-3.2,GO:0070661,leukocyte proliferation,M1,1,0
1,-5.7,GO:0048514,blood vessel morphogenesis,M1,1,0
1,-2.7,GO:0030852,regulation of granulocyte differentiation,M1,1,0
1,-2.5,GO:0000226,microtubule cytoskeleton organization,M1,1,0
1,-2.3,GO:0072012,glomerulus vasculature development,M1,1,0
1,-4.3,GO:1901699,cellular response to nitrogen compound,M1,1,0
1,-2.2,GO:0060008,Sertoli cell differentiation,M1,1,0
1,-3.4,GO:0034968,histone lysine methylation,M1,1,0
1,-2.5,R-MMU-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,M1,1,0
1,-2.2,GO:0032736,positive regulation of interleukin-13 production,M1,1,0
1,-4,mmu05211,Renal cell carcinoma,M1,1,0
1,-3.7,GO:0050684,regulation of mRNA processing,M1,1,0
1,-3.1,GO:0048871,multicellular organismal homeostasis,M1,1,0
1,-2.6,GO:0048255,mRNA stabilization,M1,1,0
1,-2.5,R-MMU-416482,G alpha (12/13) signalling events,M1,1,0
1,-2.8,R-MMU-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,M1,1,0
1,-2,GO:0022612,gland morphogenesis,M1,1,0
1,-4,ko05169,Epstein-Barr virus infection,M1,1,0
1,-3.3,GO:0001659,temperature homeostasis,M1,1,0
1,-2.5,GO:0046605,regulation of centrosome cycle,M1,1,0
1,-2.2,R-MMU-9006936,Signaling by TGFB family members,M1,1,0
1,-7.6,R-MMU-8980692,RHOA GTPase cycle,M1,1,0
1,-3.7,GO:0008286,insulin receptor signaling pathway,M1,1,0
1,-2.8,GO:1990845,adaptive thermogenesis,M1,1,0
1,-3.1,GO:0009611,response to wounding,M1,1,0
1,-3,R-MMU-1834949,Cytosolic sensors of pathogen-associated DNA ,M1,1,0
1,-2.7,R-MMU-2122947,NOTCH1 Intracellular Domain Regulates Transcription,M1,1,0
1,-2.2,ko04213,Longevity regulating pathway - multiple species,M1,1,0
1,-3.6,GO:0034063,stress granule assembly,M1,1,0
1,-3,GO:1903076,regulation of protein localization to plasma membrane,M1,1,0
1,-2.3,GO:0051668,localization within membrane,M1,1,0
1,-2.8,GO:0070997,neuron death,M1,1,0
1,-2.7,mmu03018,RNA degradation,M1,1,0
1,-2.2,R-MMU-354192,Integrin signaling,M1,1,0
1,-2.3,GO:1904645,response to amyloid-beta,M1,1,0
1,-2.2,WP297,IL-7 Signaling Pathway,M1,1,0
1,-2.8,GO:0001819,positive regulation of cytokine production,M1,1,0
1,-2,ko04666,Fc gamma R-mediated phagocytosis,M1,1,0
1,-2.5,GO:0031050,dsRNA processing,M1,1,0
1,-7.4,mmu04810,Regulation of actin cytoskeleton,M1,1,0
1,-3.1,GO:0042552,myelination,M1,1,0
1,-3.4,GO:0033184,positive regulation of histone ubiquitination,M1,1,0
1,-3.2,R-MMU-426496,Post-transcriptional silencing by small RNAs,M1,1,0
1,-4.9,R-MMU-1280215,Cytokine Signaling in Immune system,M1,1,0
1,-2.3,R-MMU-400685,Sema4D in semaphorin signaling,M1,1,0
1,-3.1,GO:0106070,regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,M1,1,0
1,-3.3,GO:0001782,B cell homeostasis,M1,1,0
1,-3,GO:0051494,negative regulation of cytoskeleton organization,M1,1,0
1,-6,R-MMU-4839726,Chromatin organization,M1,1,0
1,-5.2,mmu04071,Sphingolipid signaling pathway,M1,1,0
1,-2.7,GO:0070741,response to interleukin-6,M1,1,0
1,-2.3,GO:0001558,regulation of cell growth,M1,1,0
1,-6.3,GO:0009755,hormone-mediated signaling pathway,M1,1,0
1,-4.7,mmu04670,Leukocyte transendothelial migration,M1,1,0
1,-2.1,GO:0034340,response to type I interferon,M1,1,0
1,-2.6,R-MMU-912631,Regulation of signaling by CBL,M1,1,0
1,-2.8,GO:0045786,negative regulation of cell cycle,M1,1,0
1,-7,GO:1901652,response to peptide,M1,1,0
1,-3.7,GO:0007420,brain development,M1,1,0
1,-3.6,GO:0032886,regulation of microtubule-based process,M1,1,0
1,-2.8,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",M1,1,0
1,-2.2,GO:0005977,glycogen metabolic process,M1,1,0
1,-2.4,GO:2000463,positive regulation of excitatory postsynaptic potential,M1,1,0
1,-2.3,GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,M1,1,0
1,-2.3,GO:0106072,negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway,M1,1,0
1,-11,GO:0034248,regulation of cellular amide metabolic process,M1,1,0
1,-2.9,GO:0120162,positive regulation of cold-induced thermogenesis,M1,1,0
1,-2.8,GO:0010824,regulation of centrosome duplication,M1,1,0
1,-4.9,GO:1902532,negative regulation of intracellular signal transduction,M1,1,0
1,-2,GO:1900077,negative regulation of cellular response to insulin stimulus,M1,1,0
1,-6.1,ko04660,T cell receptor signaling pathway,M1,1,0
1,-2.9,GO:0007162,negative regulation of cell adhesion,M1,1,0
1,-2.4,mmu04921,Oxytocin signaling pathway,M1,1,0
1,-7.1,GO:1901653,cellular response to peptide,M1,1,0
1,-2.4,GO:0014743,regulation of muscle hypertrophy,M1,1,0
1,-4,GO:0010942,positive regulation of cell death,M1,1,0
1,-2.1,GO:0060323,head morphogenesis,M1,1,0
1,-4.4,GO:0031047,gene silencing by RNA,M1,1,0
1,-3.5,GO:1903320,regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2.9,GO:0045860,positive regulation of protein kinase activity,M1,1,0
1,-2.1,GO:0048103,somatic stem cell division,M1,1,0
1,-2,R-MMU-9648025,EML4 and NUDC in mitotic spindle formation,M1,1,0
1,-2,GO:0051051,negative regulation of transport,M1,1,0
1,-2.4,GO:0030100,regulation of endocytosis,M1,1,0
1,-5.7,GO:0031589,cell-substrate adhesion,M1,1,0
1,-4.1,GO:0014909,smooth muscle cell migration,M1,1,0
1,-3.4,GO:0035194,post-transcriptional gene silencing by RNA,M1,1,0
1,-2,R-MMU-202733,Cell surface interactions at the vascular wall,M1,1,0
1,-6,GO:0072676,lymphocyte migration,M1,1,0
1,-2.2,GO:1904019,epithelial cell apoptotic process,M1,1,0
1,-3.2,GO:0046834,lipid phosphorylation,M1,1,0
1,-5.1,WP298,G13 Signaling Pathway,M1,1,0
1,-3.4,ko04630,Jak-STAT signaling pathway,M1,1,0
1,-2.1,ko04024,cAMP signaling pathway,M1,1,0
1,-4.2,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-2.8,GO:0061136,regulation of proteasomal protein catabolic process,M1,1,0
1,-6.6,GO:0030098,lymphocyte differentiation,M1,1,0
1,-2.4,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-2.1,GO:1901216,positive regulation of neuron death,M1,1,0
1,-2.7,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-2.7,GO:0031098,stress-activated protein kinase signaling cascade,M1,1,0
1,-2.1,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-2.3,ko04144,Endocytosis,M1,1,0
1,-3,GO:0032608,interferon-beta production,M1,1,0
1,-2.5,GO:0070918,production of small RNA involved in gene silencing by RNA,M1,1,0
1,-2.5,mmu04666,Fc gamma R-mediated phagocytosis,M1,1,0
1,-3.3,mmu04630,Jak-STAT signaling pathway,M1,1,0
1,-3.1,GO:1905477,positive regulation of protein localization to membrane,M1,1,0
1,-5.5,GO:0043401,steroid hormone mediated signaling pathway,M1,1,0
1,-5.2,GO:0001525,angiogenesis,M1,1,0
1,-3.1,GO:0048024,"regulation of mRNA splicing, via spliceosome",M1,1,0
1,-6.4,mmu04062,Chemokine signaling pathway,M1,1,0
1,-5.1,GO:0030521,androgen receptor signaling pathway,M1,1,0
1,-2,R-MMU-204998,"Cell death signalling via NRAGE, NRIF and NADE",M1,1,0
1,-2.8,R-MMU-194138,Signaling by VEGF,M1,1,0
1,-2.4,GO:0072124,regulation of glomerular mesangial cell proliferation,M1,1,0
1,-4.6,GO:0072659,protein localization to plasma membrane,M1,1,0
1,-4.4,GO:0046632,alpha-beta T cell differentiation,M1,1,0
1,-2.5,R-MMU-9024446,NR1H2 and NR1H3-mediated signaling,M1,1,0
1,-3.5,GO:0006897,endocytosis,M1,1,0
1,-2.8,GO:0006482,protein demethylation,M1,1,0
1,-7.7,GO:0019439,aromatic compound catabolic process,M1,1,0
1,-2.2,GO:0006073,cellular glucan metabolic process,M1,1,0
1,-2.1,ko05212,Pancreatic cancer,M1,1,0
1,-4.1,ko05222,Small cell lung cancer,M1,1,0
1,-2.5,mmu04664,Fc epsilon RI signaling pathway,M1,1,0
1,-3,R-MMU-449147,Signaling by Interleukins,M1,1,0
1,-2.2,GO:0042987,amyloid precursor protein catabolic process,M1,1,0
1,-2.2,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-2,GO:0007369,gastrulation,M1,1,0
1,-3.2,mmu04933,AGE-RAGE signaling pathway in diabetic complications,M1,1,0
1,-2.1,GO:0048536,spleen development,M1,1,0
1,-2,GO:0061756,leukocyte adhesion to vascular endothelial cell,M1,1,0
1,-3.9,R-MMU-73887,Death Receptor Signalling,M1,1,0
1,-5.1,GO:0030218,erythrocyte differentiation,M1,1,0
1,-2.1,GO:0043966,histone H3 acetylation,M1,1,0
1,-4,mmu05166,HTLV-I infection,M1,1,0
1,-2.1,GO:0039535,regulation of RIG-I signaling pathway,M1,1,0
1,-9.1,GO:0031331,positive regulation of cellular catabolic process,M1,1,0
