Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,CORUM,33,CORUM:381,"Respiratory chain complex I, mitochondrial",,-2.5,4.9,4,18969,37,527,5,0.95,0.42,17719|17721|17991|66091|230075,ND4|ND5|Ndufa2|Ndufa3|Ndufb6,-1.1
MyList,GO Biological Processes,19,GO:0001782,B cell homeostasis,,-2.5,4.9,4,18969,37,527,5,0.95,0.42,11622|12125|12505|15251|21929,Ahr|Bcl2l11|Cd44|Hif1a|Tnfaip3,-1.1
MyList,GO Biological Processes,19,GO:0036475,neuron death in response to oxidative stress,,-2.5,4.9,4,18969,37,527,5,0.95,0.42,11911|12387|15251|17210|50754,Atf4|Ctnnb1|Hif1a|Mcl1|Fbxw7,-1.1
MyList,GO Biological Processes,19,GO:0072677,eosinophil migration,,-2.5,6.3,4.3,18969,23,527,4,0.76,0.38,11501|20293|20296|20306,Adam8|Ccl12|Ccl2|Ccl7,-1.1
MyList,GO Biological Processes,19,GO:0045056,transcytosis,,-2.5,6.3,4.3,18969,23,527,4,0.76,0.38,16001|19204|56041|233489,Igf1r|Ptafr|Uso1|Picalm,-1.1
MyList,GO Biological Processes,19,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,,-2.5,6.3,4.3,18969,23,527,4,0.76,0.38,12333|16179|16193|19204,Capn1|Irak1|Il6|Ptafr,-1.1
MyList,GO Biological Processes,19,GO:0016032,viral process,,-2.5,2,3.2,18969,317,527,18,3.4,0.79,12125|13669|15516|18128|18521|18571|20128|27979|68184|73158|75608|76687|98415|109333|192231|217069|225363|230738,Bcl2l11|Eif3a|Hsp90ab1|Notch1|Pcbp2|Pdcd6ip|Trim30a|Eif3b|Denr|Larp1|Chmp4b|Spcs3|Nucks1|Pkn2|Hexim1|Trim25|Etf1|Zc3h12a,-1.1
MyList,GO Biological Processes,19,GO:0018108,peptidyl-tyrosine phosphorylation,,-2.5,2,3.2,18969,317,527,18,3.4,0.79,12505|12519|14254|15505|16001|16193|16402|16452|16878|18413|19303|20354|20963|21682|22339|50754|106522|224105,Cd44|Cd80|Flt1|Hsph1|Igf1r|Il6|Itga5|Jak2|Lif|Osm|Pxn|Sema4d|Syk|Tec|Vegfa|Fbxw7|Pkdcc|Pak2,-1.1
MyList,GO Biological Processes,19,GO:0042273,ribosomal large subunit biogenesis,,-2.5,3.5,3.6,18969,71,527,7,1.3,0.5,57741|57808|66489|66942|67671|110954|268449,Noc2l|Rpl35a|Rpl35|Ddx18|Rpl38|Rpl10|Rpl23a,-1.1
MyList,GO Biological Processes,19,GO:0046824,positive regulation of nucleocytoplasmic transport,,-2.5,3.5,3.6,18969,71,527,7,1.3,0.5,15516|15519|16193|16452|19225|56637|230738,Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Gsk3b|Zc3h12a,-1.1
MyList,GO Biological Processes,19,GO:0071346,cellular response to interferon-gamma,,-2.4,2.9,3.5,18969,110,527,9,1.7,0.56,11846|16452|19261|19332|20293|20296|20305|20306|56403,Arg1|Jak2|Sirpa|Rab20|Ccl12|Ccl2|Ccl6|Ccl7|Syncrip,-1.1
MyList,GO Biological Processes,19,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,,-2.4,2.9,3.5,18969,110,527,9,1.7,0.56,12125|12505|12575|12925|15951|17210|20482|67941|93759,Bcl2l11|Cd44|Cdkn1a|Crip1|Ifi204|Mcl1|Skil|Rps27l|Sirt1,-1.1
MyList,GO Biological Processes,19,GO:0010508,positive regulation of autophagy,,-2.4,2.7,3.4,18969,131,527,10,1.9,0.59,12125|13198|15251|19877|20128|54483|56637|73158|93759|230738,Bcl2l11|Ddit3|Hif1a|Rock1|Trim30a|Mefv|Gsk3b|Larp1|Sirt1|Zc3h12a,-1.1
MyList,GO Biological Processes,19,GO:0003018,vascular process in circulatory system,,-2.4,2.3,3.2,18969,221,527,14,2.7,0.7,11622|12333|14629|15251|19204|19225|19877|20655|22339|67972|68268|74840|109700|230857,Ahr|Capn1|Gclc|Hif1a|Ptafr|Ptgs2|Rock1|Sod1|Vegfa|Atp2b1|Zdhhc21|Manf|Itga1|Ece1,-1.1
MyList,GO Biological Processes,19,GO:0061572,actin filament bundle organization,,-2.4,2.5,3.3,18969,175,527,12,2.3,0.65,14457|17118|17127|19303|20194|20807|20971|22027|22411|54132|56226|224105,Gas7|Marcks|Smad3|Pxn|S100a10|Srf|Sdc4|Hsp90b1|Wnt11|Pdlim1|Espn|Pak2,-1.1
MyList,GO Biological Processes,19,GO:0048667,cell morphogenesis involved in neuron differentiation,,-2.4,1.7,3,18969,638,527,30,5.7,1,11951|12934|13542|13654|13690|15516|15519|15902|16001|18128|18227|18472|18738|18844|20351|20354|20482|20655|20807|21844|22339|24136|56336|56637|67784|70827|74006|105689|224105|233489,Atp5g1|Dpysl2|Dvl1|Egr2|Eif4g2|Hsp90ab1|Hsp90aa1|Id2|Igf1r|Notch1|Nr4a2|Pafah1b1|Pitpna|Plxna1|Sema4a|Sema4d|Skil|Sod1|Srf|Tiam1|Vegfa|Zeb2|B4galt5|Gsk3b|Plxnd1|Trak2|Dnm1l|Mycbp2|Pak2|Picalm,-1.1
MyList,GO Biological Processes,19,GO:0045786,negative regulation of cell cycle,,-2.4,1.8,3.1,18969,448,527,23,4.4,0.89,12226|12317|12387|12575|13198|15516|15902|16600|16798|16878|17127|18128|18413|18432|19225|20293|20482|21825|21929|26914|65019|67941|192231,Btg1|Calr|Ctnnb1|Cdkn1a|Ddit3|Hsp90ab1|Id2|Klf4|Lats1|Lif|Smad3|Notch1|Osm|Mybbp1a|Ptgs2|Ccl12|Skil|Thbs1|Tnfaip3|Macroh2a1|Rpl23|Rps27l|Hexim1,-1.1
MyList,GO Biological Processes,19,GO:1901342,regulation of vasculature development,,-2.4,2.1,3.2,18969,294,527,17,3.2,0.77,12226|12387|14254|15251|15277|16402|16600|16878|19303|19877|20296|20351|21825|22339|67784|93759|230738,Btg1|Ctnnb1|Flt1|Hif1a|Hk2|Itga5|Klf4|Lif|Pxn|Rock1|Ccl2|Sema4a|Thbs1|Vegfa|Plxnd1|Sirt1|Zc3h12a,-1.1
MyList,GO Biological Processes,19,GO:0097530,granulocyte migration,,-2.4,2.6,3.3,18969,153,527,11,2.1,0.62,11501|19261|20293|20296|20305|20306|20963|21825|22339|74006|109700,Adam8|Sirpa|Ccl12|Ccl2|Ccl6|Ccl7|Syk|Thbs1|Vegfa|Dnm1l|Itga1,-1.1
MyList,GO Biological Processes,19,GO:0030183,B cell differentiation,,-2.4,2.6,3.3,18969,153,527,11,2.1,0.62,11622|12611|15902|16193|16848|19664|20963|21929|27362|74126|270110,Ahr|Cebpg|Id2|Il6|Lfng|Rbpj|Syk|Tnfaip3|Dnajb9|Syvn1|Irf2bp2,-1.1
MyList,KEGG Pathway,24,ko04390,Hippo signaling pathway,,-2.4,2.6,3.3,18969,153,527,11,2.1,0.62,12387|12444|13542|15902|16798|17127|19052|22411|56637|209456|232157,Ctnnb1|Ccnd2|Dvl1|Id2|Lats1|Smad3|Ppp2ca|Wnt11|Gsk3b|Trp53bp2|Mob1a,-1.1
MyList,GO Biological Processes,19,GO:0030858,positive regulation of epithelial cell differentiation,,-2.4,4,3.7,18969,54,527,6,1.1,0.46,12226|12387|16878|18128|24136|26914,Btg1|Ctnnb1|Lif|Notch1|Zeb2|Macroh2a1,-1.1
MyList,GO Biological Processes,19,GO:0034620,cellular response to unfolded protein,,-2.4,3.2,3.5,18969,91,527,8,1.5,0.53,11911|12317|12330|13198|14828|27368|109815|100037258,Atf4|Calr|Canx|Ddit3|Hspa5|Tbl2|Selenos|Dnajc3,-1.1
MyList,WikiPathways,27,WP2573,Primary Focal Segmental Glomerulosclerosis FSGS,,-2.4,3.5,3.6,18969,72,527,7,1.3,0.5,12387|12519|12575|16974|18128|18538|18793,Ctnnb1|Cd80|Cdkn1a|Lrp6|Notch1|Pcna|Plaur,-1.1
MyList,GO Biological Processes,19,GO:0018212,peptidyl-tyrosine modification,,-2.4,2,3.1,18969,320,527,18,3.4,0.79,12505|12519|14254|15505|16001|16193|16402|16452|16878|18413|19303|20354|20963|21682|22339|50754|106522|224105,Cd44|Cd80|Flt1|Hsph1|Igf1r|Il6|Itga5|Jak2|Lif|Osm|Pxn|Sema4d|Syk|Tec|Vegfa|Fbxw7|Pkdcc|Pak2,-1.1
MyList,GO Biological Processes,19,GO:0002691,regulation of cellular extravasation,,-2.4,4.7,3.9,18969,38,527,5,0.95,0.42,11501|12333|19204|20296|70208,Adam8|Capn1|Ptafr|Ccl2|Med23,-1.1
MyList,GO Biological Processes,19,GO:0035886,vascular associated smooth muscle cell differentiation,,-2.4,4.7,3.9,18969,38,527,5,0.95,0.42,12387|18128|20807|22339|66923,Ctnnb1|Notch1|Srf|Vegfa|Pbrm1,-1.1
MyList,KEGG Pathway,24,ko05169,Epstein-Barr virus infection,,-2.4,2.4,3.2,18969,199,527,13,2.5,0.68,11652|12505|12575|12995|16179|18037|19664|20422|20963|21929|56637|66491|252870,Akt2|Cd44|Cdkn1a|Csnk2a1|Irak1|Nfkbie|Rbpj|Sem1|Syk|Tnfaip3|Gsk3b|Polr2l|Usp7,-1.1
MyList,GO Biological Processes,19,GO:0022612,gland morphogenesis,,-2.4,2.6,3.3,18969,154,527,11,2.1,0.62,12333|12505|12633|16001|16193|16974|18128|18844|21817|21929|67784,Capn1|Cd44|Cflar|Igf1r|Il6|Lrp6|Notch1|Plxna1|Tgm2|Tnfaip3|Plxnd1,-1.1
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,,-2.4,2.6,3.3,18969,154,527,11,2.1,0.62,11501|11846|14289|15519|15950|15951|19419|71514|81702|192231|100033459,Adam8|Arg1|Fpr2|Hsp90aa1|Ifi203|Ifi204|Rasgrp1|Sfpq|Ankrd17|Hexim1|Ifi208,-1.1
MyList,GO Biological Processes,19,GO:0097384,cellular lipid biosynthetic process,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,14104|14137|407243,Fasn|Fdft1|Tmem189,-1.1
MyList,GO Biological Processes,19,GO:0048312,intracellular distribution of mitochondria,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,74006|74148|108155,Dnm1l|Cluh|Ogt,-1.1
MyList,Reactome Gene Sets,6,R-MMU-6785807,Interleukin-4 and Interleukin-13 signaling,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,16190|16452|22027,Il4ra|Jak2|Hsp90b1,-1.1
MyList,GO Biological Processes,19,GO:0003263,cardioblast proliferation,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,12387|18128|18712,Ctnnb1|Notch1|Pim1,-1.1
MyList,GO Biological Processes,19,GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,13198|16878|50754,Ddit3|Lif|Fbxw7,-1.1
MyList,GO Biological Processes,19,GO:0003264,regulation of cardioblast proliferation,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,12387|18128|18712,Ctnnb1|Notch1|Pim1,-1.1
MyList,GO Biological Processes,19,GO:0097084,vascular associated smooth muscle cell development,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,18128|22339|66923,Notch1|Vegfa|Pbrm1,-1.1
MyList,GO Biological Processes,19,GO:0007440,foregut morphogenesis,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,12387|17127|18128,Ctnnb1|Smad3|Notch1,-1.1
MyList,GO Biological Processes,19,GO:0035733,hepatic stellate cell activation,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,13350|14629|56637,Dgat1|Gclc|Gsk3b,-1.1
MyList,GO Biological Processes,19,GO:0034392,negative regulation of smooth muscle cell apoptotic process,,-2.4,9,4.7,18969,12,527,3,0.57,0.33,16974|19664|56637,Lrp6|Rbpj|Gsk3b,-1.1
MyList,GO Biological Processes,19,GO:0042594,response to starvation,,-2.4,2.4,3.3,18969,177,527,12,2.3,0.65,11911|12575|13198|14828|16210|18432|20788|27368|73158|93759|230738|231659,Atf4|Cdkn1a|Ddit3|Hspa5|Impact|Mybbp1a|Srebf2|Tbl2|Larp1|Sirt1|Zc3h12a|Gcn1,-1.1
MyList,GO Biological Processes,19,GO:0035051,cardiocyte differentiation,,-2.4,2.4,3.3,18969,177,527,12,2.3,0.65,12387|16974|18128|19664|20807|22339|56637|66923|93759|93760|110196|216850,Ctnnb1|Lrp6|Notch1|Rbpj|Srf|Vegfa|Gsk3b|Pbrm1|Sirt1|Arid1a|Fdps|Kdm6b,-1.1
MyList,GO Biological Processes,19,GO:0050821,protein stabilization,,-2.4,2.4,3.3,18969,177,527,12,2.3,0.65,12317|13542|15516|15519|17127|18712|50754|65019|67020|74126|215653|252870,Calr|Dvl1|Hsp90ab1|Hsp90aa1|Smad3|Pim1|Fbxw7|Rpl23|Tmem88|Syvn1|Rassf2|Usp7,-1.1
MyList,Reactome Gene Sets,6,R-MMU-9674555,Signaling by CSF3 (G-CSF),,-2.4,6,4.1,18969,24,527,4,0.76,0.38,14784|16452|20963|78294,Grb2|Jak2|Syk|Rps27a,-1.1
MyList,GO Biological Processes,19,GO:0035743,"CD4-positive, alpha-beta T cell cytokine production",,-2.4,6,4.1,18969,24,527,4,0.76,0.38,11846|16193|214855|216799,Arg1|Il6|Arid5a|Nlrp3,-1.1
MyList,GO Biological Processes,19,GO:0032366,intracellular sterol transport,,-2.4,6,4.1,18969,24,527,4,0.76,0.38,16835|16974|52014|76303,Ldlr|Lrp6|Nus1|Osbp,-1.1
MyList,GO Biological Processes,19,GO:0035510,DNA dealkylation,,-2.4,6,4.1,18969,24,527,4,0.76,0.38,77987|194388|211064|252870,Ascc3|Tet3|Alkbh1|Usp7,-1.1
MyList,Reactome Gene Sets,6,R-MMU-5205647,Mitophagy,,-2.4,6,4.1,18969,24,527,4,0.76,0.38,12995|66119|66169|67952,Csnk2a1|Tomm6|Tomm7|Tomm20,-1.1
MyList,Reactome Gene Sets,6,R-MMU-6803529,FGFR2 alternative splicing,,-2.4,6,4.1,18969,24,527,4,0.76,0.38,17749|59013|66491|76936,Polr2k|Hnrnph1|Polr2l|Hnrnpm,-1.1
MyList,GO Biological Processes,19,GO:0032367,intracellular cholesterol transport,,-2.4,6,4.1,18969,24,527,4,0.76,0.38,16835|16974|52014|76303,Ldlr|Lrp6|Nus1|Osbp,-1.1
MyList,GO Biological Processes,19,GO:0010811,positive regulation of cell-substrate adhesion,,-2.4,2.7,3.3,18969,133,527,10,1.9,0.59,12317|16402|16452|17127|19877|20194|20971|21825|22339|56637,Calr|Itga5|Jak2|Smad3|Rock1|S100a10|Sdc4|Thbs1|Vegfa|Gsk3b,-1.1
MyList,GO Biological Processes,19,GO:0003007,heart morphogenesis,,-2.4,2.1,3.1,18969,272,527,16,3,0.75,11622|12387|15251|15902|16974|17127|18128|18712|19664|20807|21825|22289|22339|22411|66923|67784,Ahr|Ctnnb1|Hif1a|Id2|Lrp6|Smad3|Notch1|Pim1|Rbpj|Srf|Thbs1|Kdm6a|Vegfa|Wnt11|Pbrm1|Plxnd1,-1.1
MyList,GO Biological Processes,19,GO:0050865,regulation of cell activation,,-2.4,1.6,2.9,18969,727,527,33,6.3,1.1,11501|11622|11846|12387|12505|12519|12575|13350|14629|15505|15519|15902|16190|16193|16452|16835|17474|19204|19261|19419|20296|20963|20971|21682|21825|21929|22042|69816|212123|216799|230738|245126|384783,Adam8|Ahr|Arg1|Ctnnb1|Cd44|Cd80|Cdkn1a|Dgat1|Gclc|Hsph1|Hsp90aa1|Id2|Il4ra|Il6|Jak2|Ldlr|Clec4d|Ptafr|Sirpa|Rasgrp1|Ccl2|Syk|Sdc4|Tec|Thbs1|Tnfaip3|Tfrc|Mzb1|Dcaf15|Nlrp3|Zc3h12a|Tarm1|Irs2,-1.1
MyList,GO Biological Processes,19,GO:0044057,regulation of system process,,-2.4,1.7,3,18969,615,527,29,5.5,0.99,11622|11938|11957|13350|13542|13654|14660|15251|16193|16452|16468|16600|16878|17127|18128|19204|19225|19877|20655|20807|26556|56637|67972|68268|93759|108013|110196|230738|230857,Ahr|Atp2a2|Atp5j|Dgat1|Dvl1|Egr2|Gls|Hif1a|Il6|Jak2|Jarid2|Klf4|Lif|Smad3|Notch1|Ptafr|Ptgs2|Rock1|Sod1|Srf|Homer1|Gsk3b|Atp2b1|Zdhhc21|Sirt1|Celf4|Fdps|Zc3h12a|Ece1,-1.1
MyList,GO Biological Processes,19,GO:0030514,negative regulation of BMP signaling pathway,,-2.4,3.9,3.7,18969,55,527,6,1.1,0.46,18128|19042|20481|20482|22057|75788,Notch1|Ppm1a|Ski|Skil|Tob1|Smurf1,-1.1
MyList,Reactome Gene Sets,6,R-MMU-72187,mRNA 3'-end processing,,-2.4,3.9,3.7,18969,55,527,6,1.1,0.46,21681|60365|66441|67996|108014|228410,Alyref|Rbm8a|Magohb|Srsf6|Srsf9|Cstf3,-1.1
MyList,GO Biological Processes,19,GO:0050920,regulation of chemotaxis,,-2.4,2.2,3.2,18969,224,527,14,2.7,0.7,11652|12317|14289|17127|18128|20293|20296|20351|20354|21825|21844|22339|74006|105689,Akt2|Calr|Fpr2|Smad3|Notch1|Ccl12|Ccl2|Sema4a|Sema4d|Thbs1|Tiam1|Vegfa|Dnm1l|Mycbp2,-1.1
MyList,GO Biological Processes,19,GO:1903792,negative regulation of anion transport,,-2.4,2.2,3.2,18969,248,527,15,2.8,0.72,11652|11957|13121|15357|16179|19052|20788|21825|75767|93759|106522|108155|223775|231070|384783,Akt2|Atp5j|Cyp51|Hmgcr|Irak1|Ppp2ca|Srebf2|Thbs1|Rab11fip1|Sirt1|Pkdcc|Ogt|Pim3|Insig1|Irs2,-1.1
MyList,KEGG Pathway,24,ko04612,Antigen processing and presentation,,-2.4,3.5,3.5,18969,73,527,7,1.3,0.5,12317|12330|14828|15516|15519|18044|621823,Calr|Canx|Hspa5|Hsp90ab1|Hsp90aa1|Nfya|Psme2b,-1.1
MyList,GO Biological Processes,19,GO:0048568,embryonic organ development,,-2.4,1.8,3,18969,506,527,25,4.7,0.93,11622|11911|12387|13542|14784|15251|15902|16658|16878|16974|17127|18128|19647|19664|20655|20807|22289|22339|22411|50785|67671|93760|106522|110954|231070,Ahr|Atf4|Ctnnb1|Dvl1|Grb2|Hif1a|Id2|Mafb|Lif|Lrp6|Smad3|Notch1|Rbbp6|Rbpj|Sod1|Srf|Kdm6a|Vegfa|Wnt11|Hs6st1|Rpl38|Arid1a|Pkdcc|Rpl10|Insig1,-1.1
MyList,GO Biological Processes,19,GO:0050863,regulation of T cell activation,,-2.4,2,3.1,18969,323,527,18,3.4,0.79,11501|11846|12387|12505|12519|15505|15519|16190|16193|19261|19419|20296|20963|20971|22042|216799|230738|245126,Adam8|Arg1|Ctnnb1|Cd44|Cd80|Hsph1|Hsp90aa1|Il4ra|Il6|Sirpa|Rasgrp1|Ccl2|Syk|Sdc4|Tfrc|Nlrp3|Zc3h12a|Tarm1,-1.1
MyList,GO Biological Processes,19,GO:0034341,response to interferon-gamma,,-2.4,2.7,3.3,18969,134,527,10,1.9,0.59,11846|16452|19261|19332|20293|20296|20305|20306|54483|56403,Arg1|Jak2|Sirpa|Rab20|Ccl12|Ccl2|Ccl6|Ccl7|Mefv|Syncrip,-1.1
MyList,GO Biological Processes,19,GO:0035967,cellular response to topologically incorrect protein,,-2.4,2.9,3.4,18969,113,527,9,1.7,0.56,11911|12317|12330|13198|14828|27368|109815|320011|100037258,Atf4|Calr|Canx|Ddit3|Hspa5|Tbl2|Selenos|Uggt1|Dnajc3,-1
MyList,GO Biological Processes,19,GO:0009636,response to toxic substance,,-2.4,2.9,3.4,18969,113,527,9,1.7,0.56,11622|15251|17250|17748|17750|18227|18712|20655|22782,Ahr|Hif1a|Abcc1|Mt1|Mt2|Nr4a2|Pim1|Sod1|Slc30a1,-1
MyList,GO Biological Processes,19,GO:0006457,protein folding,,-2.4,2.5,3.3,18969,156,527,11,2.1,0.62,12317|12330|14828|15502|15505|15516|15519|15528|18087|22027|100037258,Calr|Canx|Hspa5|Dnaja1|Hsph1|Hsp90ab1|Hsp90aa1|Hspe1|Nktr|Hsp90b1|Dnajc3,-1
MyList,GO Biological Processes,19,GO:0062012,regulation of small molecule metabolic process,,-2.4,2,3.1,18969,349,527,19,3.6,0.81,11652|13167|13350|15251|16193|16835|18023|19204|19225|20655|20788|93759|108155|110196|226856|231070|252870|320717|384783,Akt2|Dbi|Dgat1|Hif1a|Il6|Ldlr|Nfe2l1|Ptafr|Ptgs2|Sod1|Srebf2|Sirt1|Ogt|Fdps|Lpgat1|Insig1|Usp7|Pptc7|Irs2,-1
MyList,GO Biological Processes,19,GO:0010638,positive regulation of organelle organization,,-2.4,1.7,3,18969,590,527,28,5.3,0.98,11652|12125|12387|13424|14544|14784|15251|16001|16468|16878|17127|17165|18571|18793|19303|20194|20971|22339|22411|26914|30877|56637|71514|74006|81703|93759|108155|214855,Akt2|Bcl2l11|Ctnnb1|Dync1h1|Gda|Grb2|Hif1a|Igf1r|Jarid2|Lif|Smad3|Mapkapk5|Pdcd6ip|Plaur|Pxn|S100a10|Sdc4|Vegfa|Wnt11|Macroh2a1|Gnl3|Gsk3b|Sfpq|Dnm1l|Jdp2|Sirt1|Ogt|Arid5a,-1
MyList,GO Biological Processes,19,GO:0031396,regulation of protein ubiquitination,,-2.4,2.3,3.2,18969,202,527,13,2.5,0.68,14629|14828|15502|15516|15519|20439|21929|50754|65019|77891|80750|105689|108155,Gclc|Hspa5|Dnaja1|Hsp90ab1|Hsp90aa1|Siah2|Tnfaip3|Fbxw7|Rpl23|Ube2s|N4bp1|Mycbp2|Ogt,-1
MyList,GO Biological Processes,19,GO:2001252,positive regulation of chromosome organization,,-2.4,2.4,3.2,18969,179,527,12,2.3,0.65,12387|16468|16878|17165|22339|26914|30877|71514|81703|93759|108155|214855,Ctnnb1|Jarid2|Lif|Mapkapk5|Vegfa|Macroh2a1|Gnl3|Sfpq|Jdp2|Sirt1|Ogt|Arid5a,-1
MyList,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,,-2.4,2.2,3.1,18969,250,527,15,2.8,0.72,11652|12867|13063|15251|17719|17721|18432|22272|56637|66152|66576|67530|74178|230075|384783,Akt2|Cox7c|Cycs|Hif1a|ND4|ND5|Mybbp1a|Uqcrq|Gsk3b|Uqcr10|Uqcrh|Uqcrb|Stk40|Ndufb6|Irs2,-1
MyList,GO Biological Processes,19,GO:0010833,telomere maintenance via telomere lengthening,,-2.4,3.4,3.5,18969,74,527,7,1.3,0.5,12387|15381|15516|15519|17165|70640|214627,Ctnnb1|Hnrnpc|Hsp90ab1|Hsp90aa1|Mapkapk5|Dcp2|Tent4b,-1
MyList,KEGG Pathway,24,mmu04612,Antigen processing and presentation,,-2.4,3.4,3.5,18969,74,527,7,1.3,0.5,12317|12330|14828|15516|15519|18044|621823,Calr|Canx|Hspa5|Hsp90ab1|Hsp90aa1|Nfya|Psme2b,-1
MyList,GO Biological Processes,19,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,,-2.4,3.4,3.5,18969,74,527,7,1.3,0.5,12444|12575|16798|18712|21929|56706|192231,Ccnd2|Cdkn1a|Lats1|Pim1|Tnfaip3|Ccnl1|Hexim1,-1
MyList,GO Biological Processes,19,GO:0002548,monocyte chemotaxis,,-2.3,3.9,3.6,18969,56,527,6,1.1,0.46,14254|14289|20293|20296|20305|20306,Flt1|Fpr2|Ccl12|Ccl2|Ccl6|Ccl7,-1
MyList,GO Biological Processes,19,GO:1902893,regulation of pri-miRNA transcription by RNA polymerase II,,-2.3,3.9,3.6,18969,56,527,6,1.1,0.46,15251|16600|17127|20788|20807|30877,Hif1a|Klf4|Smad3|Srebf2|Srf|Gnl3,-1
MyList,GO Biological Processes,19,GO:0045773,positive regulation of axon extension,,-2.3,3.9,3.6,18969,56,527,6,1.1,0.46,11951|13690|18472|20807|22339|56637,Atp5g1|Eif4g2|Pafah1b1|Srf|Vegfa|Gsk3b,-1
MyList,GO Biological Processes,19,GO:0035306,positive regulation of dephosphorylation,,-2.3,3.9,3.6,18969,56,527,6,1.1,0.46,15516|16452|17127|19052|108954|109700,Hsp90ab1|Jak2|Smad3|Ppp2ca|Ppp1r15b|Itga1,-1
MyList,KEGG Pathway,24,mmu05162,Measles,,-2.3,2.7,3.3,18969,135,527,10,1.9,0.59,11652|12444|12995|14104|16179|16193|16452|21929|56637|170779,Akt2|Ccnd2|Csnk2a1|Fasn|Irak1|Il6|Jak2|Tnfaip3|Gsk3b|Cd209d,-1
MyList,GO Biological Processes,19,GO:0072331,signal transduction by p53 class mediator,,-2.3,2.7,3.3,18969,135,527,10,1.9,0.59,12505|12575|15951|18432|65019|67941|67956|93759|192231|209456,Cd44|Cdkn1a|Ifi204|Mybbp1a|Rpl23|Rps27l|Kmt5a|Sirt1|Hexim1|Trp53bp2,-1
MyList,GO Biological Processes,19,GO:0014065,phosphatidylinositol 3-kinase signaling,,-2.3,2.7,3.3,18969,135,527,10,1.9,0.59,14254|14289|16001|16452|16600|18413|19419|20354|22339|93759,Flt1|Fpr2|Igf1r|Jak2|Klf4|Osm|Rasgrp1|Sema4d|Vegfa|Sirt1,-1
MyList,KEGG Pathway,24,mmu04390,Hippo signaling pathway,,-2.3,2.5,3.2,18969,157,527,11,2.1,0.62,12387|12444|13542|15902|16798|17127|19052|22411|56637|209456|232157,Ctnnb1|Ccnd2|Dvl1|Id2|Lats1|Smad3|Ppp2ca|Wnt11|Gsk3b|Trp53bp2|Mob1a,-1
MyList,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,,-2.3,2.8,3.3,18969,114,527,9,1.7,0.56,11501|14289|15519|15950|15951|19419|71514|192231|100033459,Adam8|Fpr2|Hsp90aa1|Ifi203|Ifi204|Rasgrp1|Sfpq|Hexim1|Ifi208,-1
MyList,WikiPathways,27,WP246,TNF-alpha NF-kB Signaling Pathway,,-2.3,2.4,3.2,18969,180,527,12,2.3,0.65,11652|12633|12995|14113|15516|15519|18037|19052|19946|21929|56637|68052,Akt2|Cflar|Csnk2a1|Fbl|Hsp90ab1|Hsp90aa1|Nfkbie|Ppp2ca|Rpl30|Tnfaip3|Gsk3b|Rps13,-1
MyList,GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,,-2.3,2.4,3.2,18969,180,527,12,2.3,0.65,13542|14629|15516|18023|23806|30940|50754|56637|75234|80750|108155|252870,Dvl1|Gclc|Hsp90ab1|Nfe2l1|Arih1|Usp25|Fbxw7|Gsk3b|Rnf19b|N4bp1|Ogt|Usp7,-1
MyList,GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,,-2.3,2.2,3.1,18969,251,527,15,2.8,0.72,11622|11846|12387|12505|12519|12575|16193|20293|20963|20971|22042|56637|69816|245126|384783,Ahr|Arg1|Ctnnb1|Cd44|Cd80|Cdkn1a|Il6|Ccl12|Syk|Sdc4|Tfrc|Gsk3b|Mzb1|Tarm1|Irs2,-1
MyList,GO Biological Processes,19,GO:0009408,response to heat,,-2.3,3.1,3.4,18969,94,527,8,1.5,0.53,14629|15502|15516|15519|16179|18413|20296|20655,Gclc|Dnaja1|Hsp90ab1|Hsp90aa1|Irak1|Osm|Ccl2|Sod1,-1
MyList,GO Biological Processes,19,GO:0072655,establishment of protein localization to mitochondrion,,-2.3,3.1,3.4,18969,94,527,8,1.5,0.53,13198|15277|15502|15505|15519|50754|66169|67952,Ddit3|Hk2|Dnaja1|Hsph1|Hsp90aa1|Fbxw7|Tomm7|Tomm20,-1
